@ATTRIBUTE ellipse-ax NUMERIC
@ATTRIBUTE ellipse-ay NUMERIC
@ATTRIBUTE ellipse-cx NUMERIC
@ATTRIBUTE normF NUMERIC
@ATTRIBUTE normInf NUMERIC
@ATTRIBUTE lambda-max-by-real-part-im NUMERIC
@ATTRIBUTE lambda-max-by-real-part-re NUMERIC
@ATTRIBUTE nnzdia NUMERIC
@ATTRIBUTE avgdistfromdiag NUMERIC
@ATTRIBUTE solver {"11256944","99720138","11256942","11256943","11256941","42851841","81986705","82456576","53362206","45869639","45869638","45869637","12321508","30870723","53302993","44526267","90783920","30870722","30870721","30870720","36564233","36564232","36564235","36564234","13323659","95762355","95762354","95762353","95762352","45869640"}
@ATTRIBUTE class {good,bad}
@DATA

?,?,2742,12432,1,84,?,1,?,?,?,18.98799,4638.189,16514,?,?,12919,95.0,12.1283,?,16514,?,?,-114.0,?,?,3182,?,?,0.9542425,?,?,?,12919,0.5041667,?,1,10,0.9542425,13332,?,6,?,72.27033,1,19.62282,19.22601,?,96465350.0,240,0.2220323,0.2145196,0.0124762,74.17547,114.0,?,?,13332,1,"82456576",good
?,?,2935,12360,1,79,?,1,?,?,?,21.95737,4750.302,16797,?,?,13077,99.0,11.71946,?,16797,?,?,-130.0,?,?,3465,?,?,0.90309,?,?,?,13077,0.5166667,?,1,10,0.90309,13332,?,6,?,78.21125,1,6.836726,22.2316,?,100802500.0,240,0.2631041,0.2638251,-0.01113288,80.44874,130.0,?,?,13332,1,"82456576",good
?,?,2957,12338,1,116,?,1,?,?,?,20.88297,4692.9,16855,?,?,13230,123.0,10.68295,?,16855,?,?,-170.0,?,?,3523,?,?,0.9542425,?,?,?,13230,0.5166667,?,1,10,0.9542425,13332,?,6,?,76.30858,1,50.20982,21.64034,?,98723360.0,240,0.6930063,0.6909377,-0.06412804,78.16009,170.0,?,?,13332,1,"82456576",good
?,?,2917,12359,1,107,?,1,?,?,?,24.48735,4817.594,16722,?,?,13077,86.0,11.77563,?,16722,?,?,-181.0,?,?,3390,?,?,0.90309,?,?,?,13077,0.5,?,1,10,1.079181,13332,?,6,?,80.52329,1,17.15142,24.89462,?,103642200.0,240,0.3440008,0.3486819,-0.02738458,82.34683,181.0,?,?,13332,1,"82456576",good
?,26735,2173,?,1,6,1,4,0.0008980308,?,63286,2.770358,17492.32,166453,0.0008980308,?,32907,4.00089,2.771271,26735,166453,?,0.002773158,-2.079102,?,?,69306,?,0.0008980308,3.210354,93.90189,?,33861,32907,1.0,93.90189,3,2,3.210354,33861,?,6,0.006539451,122.9064,?,182.3608,2.778477,?,1014362000.0,9,0.01789649,0.1665113,0.01862634,133.4593,2.107492,?,0.03652874,33861,4,"82456576",bad
?,26735,2173,?,1,6,1,4,0.0008980308,?,63286,2.770358,17492.32,166453,0.0008980308,?,32907,4.00089,2.771271,26735,166453,?,0.002773158,-2.079102,?,?,69306,?,0.0008980308,3.210354,93.90189,?,33861,32907,1.0,93.90189,3,2,3.210354,33861,?,6,0.006539451,122.9064,?,182.3608,2.778477,?,1014362000.0,9,0.01789649,0.1665113,0.01862634,133.4593,2.107492,?,0.03652874,33861,4,"12321508",bad
?,26735,2173,?,1,6,1,4,0.0008980308,?,63286,2.770358,17492.32,166453,0.0008980308,?,32907,4.00089,2.771271,26735,166453,?,0.002773158,-2.079102,?,?,69306,?,0.0008980308,3.210354,93.90189,?,33861,32907,1.0,93.90189,3,2,3.210354,33861,?,6,0.006539451,122.9064,?,182.3608,2.778477,?,1014362000.0,9,0.01789649,0.1665113,0.01862634,133.4593,2.107492,?,0.03652874,33861,4,"95762354",good
?,26735,2173,?,1,6,1,4,0.0897598,?,63286,2.684982,17492.32,166453,0.0897598,?,32907,4.089752,2.774803,26735,166453,?,0.09163493,-1.99024,?,?,69306,?,0.0897598,3.210354,3102.85,?,33861,32907,1.0,3102.85,3,2,3.210354,33861,?,6,0.006539451,122.9926,?,2.10608,2.78199,?,1014362000.0,17,0.01783498,0.1665113,0.1075496,134.5193,2.196354,?,0.1253905,33861,4,"11256944",bad
?,26735,2173,?,1,6,1,4,0.0897598,?,63286,2.684982,17492.32,166453,0.0897598,?,32907,4.089752,2.774803,26735,166453,?,0.09163493,-1.99024,?,?,69306,?,0.0897598,3.210354,3102.85,?,33861,32907,1.0,3102.85,3,2,3.210354,33861,?,6,0.006539451,122.9926,?,2.10608,2.78199,?,1014362000.0,17,0.01783498,0.1665113,0.1075496,134.5193,2.196354,?,0.1253905,33861,4,"82456576",bad
?,26735,2173,?,1,6,1,4,0.0897598,?,63286,2.684982,17492.32,166453,0.0897598,?,32907,4.089752,2.774803,26735,166453,?,0.09163493,-1.99024,?,?,69306,?,0.0897598,3.210354,3102.85,?,33861,32907,1.0,3102.85,3,2,3.210354,33861,?,6,0.006539451,122.9926,?,2.10608,2.78199,?,1014362000.0,17,0.01783498,0.1665113,0.1075496,134.5193,2.196354,?,0.1253905,33861,4,"12321508",good
?,26735,2173,?,1,6,1,4,0.0897598,?,63286,2.684982,17492.32,166453,0.0897598,?,32907,4.089752,2.774803,26735,166453,?,0.09163493,-1.99024,?,?,69306,?,0.0897598,3.210354,3102.85,?,33861,32907,1.0,3102.85,3,2,3.210354,33861,?,6,0.006539451,122.9926,?,2.10608,2.78199,?,1014362000.0,17,0.01783498,0.1665113,0.1075496,134.5193,2.196354,?,0.1253905,33861,4,"95762354",bad
?,?,23,1,1,20,1,17,6565792.0,?,?,21996410.0,49.47826,37198,313192.5,?,81,28583180.0,22286950.0,?,37198,?,6057963.0,-4744172.0,?,?,35052,?,314910.3,8.080593,13000390000.0,?,2146,81,1.0,13000390000.0,1,2,7.532238,2146,?,13,4372497.0,188360000.0,1,67.13312,23053290.0,?,10933.86,46,9602827.0,6531924.0,9893368.0,394035700.0,26721830.0,?,13382490.0,2146,17,"82456576",bad
?,?,23,1,1,20,1,17,6565792.0,?,?,21996410.0,49.47826,37198,313192.5,?,81,28583180.0,22286950.0,?,37198,?,6057963.0,-4744172.0,?,?,35052,?,314910.3,8.080593,13000390000.0,?,2146,81,1.0,13000390000.0,1,2,7.532238,2146,?,13,4372497.0,188360000.0,1,67.13312,23053290.0,?,10933.86,46,9602827.0,6531924.0,9893368.0,394035700.0,26721830.0,?,13382490.0,2146,17,"12321508",bad
?,?,23,1,1,20,1,17,6565792.0,?,?,21996410.0,49.47826,37198,313192.5,?,81,28583180.0,22286950.0,?,37198,?,6057963.0,-4744172.0,?,?,35052,?,314910.3,8.080593,13000390000.0,?,2146,81,1.0,13000390000.0,1,2,7.532238,2146,?,13,4372497.0,188360000.0,1,67.13312,23053290.0,?,10933.86,46,9602827.0,6531924.0,9893368.0,394035700.0,26721830.0,?,13382490.0,2146,17,"95762354",bad
?,592,1118,10587,6326,211,?,22,30240660.0,?,243345,4.455878e+11,280.7343,498771,0.002206267,?,592,3.452083e+11,301140200.0,592,498771,?,84740.63,-6.478702e+11,?,?,233444,?,25192900.0,34.81199,1862768000.0,?,21982,592,0.6888889,1164080000.0,1,?,31.22471,21982,?,50,4056490.0,4.459252e+11,1,825.4974,4.459217e+11,?,203024.1,90,333047800.0,955500.8,-828116.6,4.459257e+11,6.478702e+11,?,332219700.0,21982,22,"82456576",good
?,?,5,2002,1,5,?,2,4.0,?,?,0.9650967,1400.6,7002,?,?,2002,5.0,0.9650967,?,7002,?,1.332445,-2.0,?,?,4000,?,?,0.7781512,4000.0,?,2002,2002,0.7126437,4000.0,1,1,0.7781512,3002,?,2,1.885304,38.36955,1,17462060000.0,4.130646,?,8487442.0,174,2.0,4.069127e-09,2.0,132.2876,4.0,?,4.0,3002,2,"82456576",good
?,?,1,1473,1,1,1,1,31.57814,?,?,0.3911224,?,1473,0.0002923902,?,?,31.57814,0.3913895,?,1473,?,2.342502,0.0002670497,?,?,?,?,0.3057021,3.573408,3450.505,?,1473,?,1.0,3450.505,1,2,3.573408,1473,?,1,7.485219,?,1,118248.2,31.57814,?,?,59,15.78894,?,15.78921,301.0196,31.57814,?,31.57814,1473,1,"82456576",bad
?,?,1,1473,1,1,1,1,31.57814,?,?,0.3911224,?,1473,0.0002923902,?,?,31.57814,0.3913895,?,1473,?,2.342502,0.0002670497,?,?,?,?,0.3057021,3.573408,3450.505,?,1473,?,1.0,3450.505,1,2,3.573408,1473,?,1,7.485219,?,1,118248.2,31.57814,?,?,59,15.78894,?,15.78921,301.0196,31.57814,?,31.57814,1473,1,"12321508",good
?,?,1,1473,1,1,1,1,31.57814,?,?,0.3911224,?,1473,0.0002923902,?,?,31.57814,0.3913895,?,1473,?,2.342502,0.0002670497,?,?,?,?,0.3057021,3.573408,3450.505,?,1473,?,1.0,3450.505,1,2,3.573408,1473,?,1,7.485219,?,1,118248.2,31.57814,?,?,59,15.78894,?,15.78921,301.0196,31.57814,?,31.57814,1473,1,"95762354",bad
?,202,311,4,21,13,?,3,1000.0,?,581,23638.77,102.0418,1608,-7.182268e-13,?,329,2004013.0,23638.89,202,1608,?,30361.99,-30291.55,?,?,597,?,1.0,36.09691,13055660.0,?,430,329,0.9047619,13055660.0,1,1,36.09691,430,?,4,138532.3,36698.58,?,16483560.0,2001004.0,?,25586.49,84,1000533.0,0.04729455,1000471.0,4138865.0,2004013.0,?,2001004.0,430,3,"82456576",good
?,202,311,4,21,13,?,3,1000.0,?,581,23638.78,102.0418,1608,8.761874e-09,?,329,2004013.0,23638.89,202,1608,?,30361.99,-30291.55,?,?,597,?,1.0,36.09691,13055660.0,?,430,329,0.9310345,13055660.0,1,1,36.09691,430,?,4,138532.3,36698.58,?,18926940.0,2001004.0,?,25586.49,87,1000533.0,1.33365,1000471.0,4138865.0,2004013.0,?,2001004.0,430,3,"82456576",good
?,202,311,4,21,13,?,3,1000.0,?,581,23638.81,102.0418,1608,-5.15763e-13,?,329,2004013.0,23638.89,202,1608,?,30361.99,-30291.55,?,?,597,?,1.0,36.09691,13055660.0,?,430,329,0.9393939,13055660.0,1,1,36.09691,430,?,4,138532.3,36698.58,?,23837200.0,2001004.0,?,25586.49,66,1000533.0,5.770844,1000471.0,4138865.0,2004013.0,?,2001004.0,430,3,"82456576",good
?,202,311,4,21,13,?,3,1000.0,?,581,23638.4,102.0418,1608,3.292773e-05,?,329,2004013.0,23638.89,202,1608,?,30361.99,-30291.55,?,?,597,?,1.0,36.09691,13055660.0,?,430,329,0.9487179,13055660.0,1,1,36.09691,430,?,4,138532.3,36698.58,?,4098920.0,2001004.0,?,25586.49,78,1000533.0,0.4216853,1000471.0,4138865.0,2004013.0,?,2001004.0,430,3,"82456576",good
?,202,311,4,21,13,?,3,1000.0,?,581,23638.38,102.0418,1608,0.0002002002,?,329,2004013.0,23638.89,202,1608,?,30361.99,-30291.55,?,?,597,?,1.0,36.09691,13055660.0,?,430,329,0.9550562,13055660.0,1,1,36.09691,430,?,4,138532.3,36698.58,?,3926247.0,2001004.0,?,25586.49,89,1000533.0,3.167307,1000472.0,4138865.0,2004013.0,?,2001004.0,430,3,"82456576",good
?,202,311,4,21,13,?,3,1000.0,?,581,23638.73,102.0418,1608,0.0002002002,?,329,2004013.0,23638.89,202,1608,?,30361.99,-30291.55,?,?,597,?,1.0,36.09691,13055660.0,?,430,329,0.9518072,13055660.0,1,1,36.09691,430,?,4,138532.3,36698.58,?,12225160.0,2001004.0,?,25586.49,83,1000533.0,1.172983,1000471.0,4138865.0,2004013.0,?,2001004.0,430,3,"82456576",good
?,202,311,4,21,13,?,3,1000.0,?,581,23638.73,102.0418,1608,9.162648e-09,?,329,2004013.0,23638.89,202,1608,?,30361.99,-30291.55,?,?,597,?,1.0,36.09691,13055660.0,?,430,329,0.939759,13055660.0,1,1,36.09691,430,?,4,138532.3,36698.58,?,12777560.0,2001004.0,?,25586.49,83,1000533.0,2.840792,1000471.0,4138865.0,2004013.0,?,2001004.0,430,3,"82456576",good
?,?,4,1,1,3,1,2,0.07068962,?,?,940.5729,1.5,50,0.03534481,?,3,2581.412,940.6083,?,50,?,763.4853,-4.753873,?,?,32,?,0.03534481,2.556304,13742.74,?,18,3,1.0,13742.74,1,2,2.556304,18,?,2,853.5314,2272.457,1,48893.24,2539.182,?,10.25,108,864.0407,10.35763,864.076,5363.742,2581.412,?,1717.762,18,2,"82456576",bad
?,?,4,1,1,3,1,2,0.07068962,?,?,940.5729,1.5,50,0.03534481,?,3,2581.412,940.6083,?,50,?,763.4853,-4.753873,?,?,32,?,0.03534481,2.556304,13742.74,?,18,3,1.0,13742.74,1,2,2.556304,18,?,2,853.5314,2272.457,1,48893.24,2539.182,?,10.25,108,864.0407,10.35763,864.076,5363.742,2581.412,?,1717.762,18,2,"12321508",bad
?,?,4,1,1,3,1,2,0.07068962,?,?,940.5729,1.5,50,0.03534481,?,3,2581.412,940.6083,?,50,?,763.4853,-4.753873,?,?,32,?,0.03534481,2.556304,13742.74,?,18,3,1.0,13742.74,1,2,2.556304,18,?,2,853.5314,2272.457,1,48893.24,2539.182,?,10.25,108,864.0407,10.35763,864.076,5363.742,2581.412,?,1717.762,18,2,"95762354",bad
?,?,4,1,1,3,1,2,1.653337e-10,?,?,4.363088e-05,1.5,50,8.266686e-11,?,3,6.090372e-05,4.363097e-05,?,50,?,2.308727e-05,-2.394965e-08,?,?,32,?,8.266686e-11,10.20965,0.0004155708,?,18,3,1.0,0.0004155708,1,2,10.20965,18,?,2,2.581218e-05,2.363624e-05,1,630091.3,6.040318e-05,?,10.25,108,2.604379e-05,1.413553e-07,2.604387e-05,0.000148815,6.090372e-05,?,5.194616e-05,18,2,"82456576",bad
?,?,4,1,1,3,1,2,1.653337e-10,?,?,4.363088e-05,1.5,50,8.266686e-11,?,3,6.090372e-05,4.363097e-05,?,50,?,2.308727e-05,-2.394965e-08,?,?,32,?,8.266686e-11,10.20965,0.0004155708,?,18,3,1.0,0.0004155708,1,2,10.20965,18,?,2,2.581218e-05,2.363624e-05,1,630091.3,6.040318e-05,?,10.25,108,2.604379e-05,1.413553e-07,2.604387e-05,0.000148815,6.090372e-05,?,5.194616e-05,18,2,"12321508",bad
?,?,4,1,1,3,1,2,1.653337e-10,?,?,4.363088e-05,1.5,50,8.266686e-11,?,3,6.090372e-05,4.363097e-05,?,50,?,2.308727e-05,-2.394965e-08,?,?,32,?,8.266686e-11,10.20965,0.0004155708,?,18,3,1.0,0.0004155708,1,2,10.20965,18,?,2,2.581218e-05,2.363624e-05,1,630091.3,6.040318e-05,?,10.25,108,2.604379e-05,1.413553e-07,2.604387e-05,0.000148815,6.090372e-05,?,5.194616e-05,18,2,"95762354",bad
?,3002,2964,637,108,23,?,18,-250691.6,?,122627,245641.7,836.108,259688,1.0,?,3002,340858.3,245642.7,3002,259688,?,52540.35,-365528.4,?,?,122847,?,1.0,10.57672,746808500.0,?,14214,3002,0.2,-746807200.0,1,?,10.58338,14214,?,14,55016.99,903833.1,?,250639.5,252668.1,?,1739910.0,10,125346.3,?,-125345.3,9828360.0,365528.4,?,1.0,14214,18,"11256944",bad
?,3002,2964,637,108,23,?,18,-250691.6,?,122627,245641.7,836.108,259688,1.0,?,3002,340858.3,245642.7,3002,259688,?,52540.35,-365528.4,?,?,122847,?,1.0,10.57672,746808500.0,?,14214,3002,0.2,-746807200.0,1,?,10.58338,14214,?,14,55016.99,903833.1,?,250639.5,252668.1,?,1739910.0,10,125346.3,?,-125345.3,9828360.0,365528.4,?,1.0,14214,18,"82456576",bad
?,3002,2964,637,108,23,?,18,-250691.6,?,122627,245641.7,836.108,259688,1.0,?,3002,340858.3,245642.7,3002,259688,?,52540.35,-365528.4,?,?,122847,?,1.0,10.57672,746808500.0,?,14214,3002,0.2,-746807200.0,1,?,10.58338,14214,?,14,55016.99,903833.1,?,250639.5,252668.1,?,1739910.0,10,125346.3,?,-125345.3,9828360.0,365528.4,?,1.0,14214,18,"12321508",bad
?,3002,2964,637,108,23,?,18,-250691.6,?,122627,245641.7,836.108,259688,1.0,?,3002,340858.3,245642.7,3002,259688,?,52540.35,-365528.4,?,?,122847,?,1.0,10.57672,746808500.0,?,14214,3002,0.2,-746807200.0,1,?,10.58338,14214,?,14,55016.99,903833.1,?,250639.5,252668.1,?,1739910.0,10,125346.3,?,-125345.3,9828360.0,365528.4,?,1.0,14214,18,"95762354",good
?,177,223,161,12,62,?,27,8.666752,?,15581,14.05347,103.1031,33046,8.666752,?,177,25.41258,14.05505,177,33046,?,3.878567,-13.26819,?,?,16283,?,8.666752,18.65127,4584.467,?,1179,177,1.0,4584.467,1,1,18.65127,1182,?,23,3.15397,56.23755,?,8105.049,15.77272,?,24671.3,15,6.396188,8.213277,6.397767,201.298,28.13852,?,12.86062,1182,27,"82456576",bad
?,177,223,161,12,62,?,27,8.666752,?,15581,14.05347,103.1031,33046,8.666752,?,177,25.41258,14.05505,177,33046,?,3.878567,-13.26819,?,?,16283,?,8.666752,18.65127,4584.467,?,1179,177,1.0,4584.467,1,1,18.65127,1182,?,23,3.15397,56.23755,?,8105.049,15.77272,?,24671.3,15,6.396188,8.213277,6.397767,201.298,28.13852,?,12.86062,1182,27,"95762354",bad
?,177,223,?,4,62,?,27,4.053357,?,16283,20.16107,103.1031,33046,0.001264476,?,177,46.90039,20.48651,177,33046,?,3.878567,-28.04503,?,?,15581,?,1.0,18.76616,4584.467,?,1179,177,0.775,4584.467,9,1,18.76616,1182,?,23,3.18424,94.1711,?,57.36077,25.45963,?,24671.3,40,6.509069,17.1738,6.183631,239.7625,45.98605,?,12.66595,1182,27,"82456576",bad
?,177,223,?,4,62,?,27,4.053357,?,16283,20.16107,103.1031,33046,0.001264476,?,177,46.90039,20.48651,177,33046,?,3.878567,-28.04503,?,?,15581,?,1.0,18.76616,4584.467,?,1179,177,0.775,4584.467,9,1,18.76616,1182,?,23,3.18424,94.1711,?,57.36077,25.45963,?,24671.3,40,6.509069,17.1738,6.183631,239.7625,45.98605,?,12.66595,1182,27,"95762354",bad
?,102,183,81,12,62,?,23,11.3609,?,3371,51.71178,52.96175,7401,11.3609,?,102,116.6692,61.78101,102,7401,?,3.721507,-105.7803,?,?,3713,?,11.3609,17.91105,1179.718,?,314,102,0.9473684,1096.467,1,?,18.04619,317,?,21,4.681757,138.0518,?,6.062248,71.22683,?,6562.171,19,18.94394,60.05356,8.874708,351.3315,125.1609,?,27.81856,317,23,"82456576",bad
?,102,183,81,12,62,?,23,11.3609,?,3371,51.71178,52.96175,7401,11.3609,?,102,116.6692,61.78101,102,7401,?,3.721507,-105.7803,?,?,3713,?,11.3609,17.91105,1179.718,?,314,102,0.9473684,1096.467,1,?,18.04619,317,?,21,4.681757,138.0518,?,6.062248,71.22683,?,6562.171,19,18.94394,60.05356,8.874708,351.3315,125.1609,?,27.81856,317,23,"95762354",good
?,177,223,?,4,62,?,27,3.92307,?,16283,12.91329,103.1031,33046,0.001565682,?,177,18.93333,12.91408,177,33046,?,3.878567,-5.711111,?,?,15581,?,1.0,18.76616,4584.467,?,1179,177,1.0,4584.467,9,1,18.76616,1182,?,23,3.145393,22.27497,?,16566.99,13.00653,?,24671.3,8,6.499002,?,6.499786,192.28,18.93333,?,13.00143,1182,27,"82456576",bad
?,177,223,?,4,62,?,27,3.92307,?,16283,12.91329,103.1031,33046,0.001565682,?,177,18.93333,12.91408,177,33046,?,3.878567,-5.711111,?,?,15581,?,1.0,18.76616,4584.467,?,1179,177,1.0,4584.467,9,1,18.76616,1182,?,23,3.145393,22.27497,?,16566.99,13.00653,?,24671.3,8,6.499002,?,6.499786,192.28,18.93333,?,13.00143,1182,27,"95762354",bad
?,102,183,81,12,62,?,23,8.838278,?,3371,17.17928,52.96175,7401,8.838278,?,102,37.51811,17.17973,102,7401,?,3.458885,-23.37888,?,?,3713,?,8.838278,17.53218,1096.467,?,314,102,1.0,1096.467,1,1,17.53218,317,?,21,3.275457,50.69086,?,37154.56,24.92917,?,6562.171,27,6.49461,14.386,6.495061,118.1145,46.27478,?,12.98549,317,23,"82456576",bad
?,102,183,81,12,62,?,23,8.838278,?,3371,17.17928,52.96175,7401,8.838278,?,102,37.51811,17.17973,102,7401,?,3.458885,-23.37888,?,?,3713,?,8.838278,17.53218,1096.467,?,314,102,1.0,1096.467,1,1,17.53218,317,?,21,3.275457,50.69086,?,37154.56,24.92917,?,6562.171,27,6.49461,14.386,6.495061,118.1145,46.27478,?,12.98549,317,23,"95762354",bad
?,102,183,?,4,62,?,23,5.858822,?,3713,28.67332,52.96175,7401,0.002953011,?,102,87.25475,33.12506,102,7401,?,3.488859,-58.13634,?,?,3371,?,1.0,17.72024,1105.968,?,314,102,0.9,1096.467,9,?,17.71031,317,?,21,3.761411,95.45743,?,8.226292,47.13319,?,6562.171,20,9.092717,35.31413,7.910739,210.6766,80.74004,?,16.99878,317,23,"82456576",bad
?,102,183,?,4,62,?,23,5.858822,?,3713,28.67332,52.96175,7401,0.002953011,?,102,87.25475,33.12506,102,7401,?,3.488859,-58.13634,?,?,3371,?,1.0,17.72024,1105.968,?,314,102,0.9,1096.467,9,?,17.71031,317,?,21,3.761411,95.45743,?,8.226292,47.13319,?,6562.171,20,9.092717,35.31413,7.910739,210.6766,80.74004,?,16.99878,317,23,"95762354",bad
?,1433,2907,?,732,1434,1,793,5.722933e-08,?,568149,4.250313e-09,726.2133,1137732,2.259236e-11,?,1433,1.770511e-07,4.250782e-09,1433,1137732,?,3.336199e-10,-6.621454e-08,?,?,568149,?,5.722933e-08,19.78574,4.784109e-07,?,1434,1433,1.0,4.784109e-07,241,2,19.78574,1434,?,786,1.542262e-09,2.234721e-22,?,121969.4,5.722933e-08,?,1202010.0,89,2.861443e-08,?,2.86149e-08,9.19746e-08,1.770511e-07,?,5.722933e-08,1434,793,"82456576",bad
?,1433,2907,?,732,1434,1,793,5.722933e-08,?,568149,4.250313e-09,726.2133,1137732,2.259236e-11,?,1433,1.770511e-07,4.250782e-09,1433,1137732,?,3.336199e-10,-6.621454e-08,?,?,568149,?,5.722933e-08,19.78574,4.784109e-07,?,1434,1433,1.0,4.784109e-07,241,2,19.78574,1434,?,786,1.542262e-09,2.234721e-22,?,121969.4,5.722933e-08,?,1202010.0,89,2.861443e-08,?,2.86149e-08,9.19746e-08,1.770511e-07,?,5.722933e-08,1434,793,"12321508",good
?,1433,2907,?,732,1434,1,793,5.722933e-08,?,568149,4.250313e-09,726.2133,1137732,2.259236e-11,?,1433,1.770511e-07,4.250782e-09,1433,1137732,?,3.336199e-10,-6.621454e-08,?,?,568149,?,5.722933e-08,19.78574,4.784109e-07,?,1434,1433,1.0,4.784109e-07,241,2,19.78574,1434,?,786,1.542262e-09,2.234721e-22,?,121969.4,5.722933e-08,?,1202010.0,89,2.861443e-08,?,2.86149e-08,9.19746e-08,1.770511e-07,?,5.722933e-08,1434,793,"95762354",bad
?,?,10,1,1,10,1,8,3571.0,?,?,3534.39,51.1,4489,2.0,?,256,3571.0,3536.39,?,4489,?,1649.386,2.0,?,?,3989,?,3571.0,3.551328,824693.0,?,500,256,1.0,824693.0,1,2,3.55279,500,?,7,1061.487,63.15853,1,1785.502,3568.928,?,16571.73,13,1784.499,?,1786.499,43859.07,3580.0,?,3571.0,500,8,"82456576",bad
?,?,10,1,1,10,1,8,3571.0,?,?,3534.39,51.1,4489,2.0,?,256,3571.0,3536.39,?,4489,?,1649.386,2.0,?,?,3989,?,3571.0,3.551328,824693.0,?,500,256,1.0,824693.0,1,2,3.55279,500,?,7,1061.487,63.15853,1,1785.502,3568.928,?,16571.73,13,1784.499,?,1786.499,43859.07,3580.0,?,3571.0,500,8,"12321508",good
?,?,10,1,1,10,1,8,3571.0,?,?,3534.39,51.1,4489,2.0,?,256,3571.0,3536.39,?,4489,?,1649.386,2.0,?,?,3989,?,3571.0,3.551328,824693.0,?,500,256,1.0,824693.0,1,2,3.55279,500,?,7,1061.487,63.15853,1,1785.502,3568.928,?,16571.73,13,1784.499,?,1786.499,43859.07,3580.0,?,3571.0,500,8,"95762354",bad
?,177,223,161,12,62,?,27,8.667502,?,15581,28.49096,103.1031,33046,8.667502,?,177,56.33406,28.49148,177,33046,?,3.8805,-45.47793,?,?,16283,?,8.667502,18.66928,4586.751,?,1179,177,0.6666667,4584.467,1,?,18.66928,1182,?,23,3.241463,113.6328,?,54653.6,35.34293,?,24671.3,27,7.044972,27.25471,6.133034,300.4227,63.01967,?,13.17157,1182,27,"82456576",bad
?,177,223,161,12,62,?,27,8.667502,?,15581,28.49096,103.1031,33046,8.667502,?,177,56.33406,28.49148,177,33046,?,3.8805,-45.47793,?,?,16283,?,8.667502,18.66928,4586.751,?,1179,177,0.6666667,4584.467,1,?,18.66928,1182,?,23,3.241463,113.6328,?,54653.6,35.34293,?,24671.3,27,7.044972,27.25471,6.133034,300.4227,63.01967,?,13.17157,1182,27,"95762354",bad
?,177,223,?,4,62,?,27,5.631775,?,16283,37.71617,103.1031,33046,0.001167716,?,177,85.13935,39.14473,177,33046,?,3.885768,-63.51273,?,?,15581,?,1.0,18.76616,4592.978,?,1179,177,0.8,4584.467,9,?,18.76616,1182,?,23,3.33088,144.4836,?,27.33333,46.60455,?,24671.3,25,7.797656,38.04149,6.369092,385.4218,79.48746,?,14.10161,1182,27,"82456576",bad
?,177,223,?,4,62,?,27,5.631775,?,16283,37.71617,103.1031,33046,0.001167716,?,177,85.13935,39.14473,177,33046,?,3.885768,-63.51273,?,?,15581,?,1.0,18.76616,4592.978,?,1179,177,0.8,4584.467,9,?,18.76616,1182,?,23,3.33088,144.4836,?,27.33333,46.60455,?,24671.3,25,7.797656,38.04149,6.369092,385.4218,79.48746,?,14.10161,1182,27,"95762354",bad
?,?,61,7,1,15,1,8,0.1807042,?,?,0.512424,134.5738,3074,0.07894965,?,249,0.8363872,0.5409136,?,3074,?,0.1835933,-0.3576826,?,?,2712,?,0.1157767,20.45203,66.46078,?,362,249,1.0,66.46078,1,2,20.45203,362,?,8,0.09084236,2.219466,1,16.04343,0.6069258,?,79534.87,41,0.2142904,0.07108151,0.24278,4.484989,0.866774,?,0.4565517,362,8,"82456576",bad
?,?,61,7,1,15,1,8,0.1807042,?,?,0.512424,134.5738,3074,0.07894965,?,249,0.8363872,0.5409136,?,3074,?,0.1835933,-0.3576826,?,?,2712,?,0.1157767,20.45203,66.46078,?,362,249,1.0,66.46078,1,2,20.45203,362,?,8,0.09084236,2.219466,1,16.04343,0.6069258,?,79534.87,41,0.2142904,0.07108151,0.24278,4.484989,0.866774,?,0.4565517,362,8,"12321508",bad
?,?,61,7,1,15,1,8,0.1807042,?,?,0.512424,134.5738,3074,0.07894965,?,249,0.8363872,0.5409136,?,3074,?,0.1835933,-0.3576826,?,?,2712,?,0.1157767,20.45203,66.46078,?,362,249,1.0,66.46078,1,2,20.45203,362,?,8,0.09084236,2.219466,1,16.04343,0.6069258,?,79534.87,41,0.2142904,0.07108151,0.24278,4.484989,0.866774,?,0.4565517,362,8,"95762354",bad
?,?,87,2,1,6,?,4,-0.5653426,?,?,49.41483,43.0,20861,-0.0003716481,?,86,124.7753,73.67995,?,20861,?,0.9569189,-123.7731,?,?,16604,?,-0.0003716481,5.39564,4073.604,?,4257,86,?,-4073.604,1,-2,5.39564,4257,?,5,4.501106,189.3548,1,2.573104,103.2956,?,8026.667,45,19.8866,8.91759,-42.54856,354.9648,123.7731,?,-1.009498e-05,4257,4,"82456576",bad
?,?,87,2,1,6,?,4,-0.5653426,?,?,49.41483,43.0,20861,-0.0003716481,?,86,124.7753,73.67995,?,20861,?,0.9569189,-123.7731,?,?,16604,?,-0.0003716481,5.39564,4073.604,?,4257,86,?,-4073.604,1,-2,5.39564,4257,?,5,4.501106,189.3548,1,2.573104,103.2956,?,8026.667,45,19.8866,8.91759,-42.54856,354.9648,123.7731,?,-1.009498e-05,4257,4,"12321508",bad
