config,nprocs,solverid,solvername,name,count,maxtime,avg time/solve,maxflops,messages,avgmsglen,reductions,max mflop/s
s1000_g1e3,768,80361466,bcgs/asm/overlap0,KSPSolve,4,7.0,1.750000e+00,6.28e+09,3.9e+07,1.2e+03,2.7e+04,664419
s1000_g1e3,768,80361467,bcgs/asm/overlap1,KSPSolve,4,6.7,1.675000e+00,5.24e+09,6.3e+07,1.2e+03,2.1e+04,574913
s1000_g1e3,768,81997754,tfqmr/asm,KSPSolve,4,1.0,2.500000e-01,7.43e+09,8.7e+07,1.2e+03,2.2e+04,550327
s1000_g1e3,768,80361465,bcgs/asm/overlap3,KSPSolve,4,7.7,1.925000e+00,4.86e+09,7.8e+07,1.6e+03,1.8e+04,464494
s1000_g1e3,768,80361464,bcgs/asm/overlap2,KSPSolve,4,7.6,1.900000e+00,5.05e+09,8.5e+07,1.2e+03,1.9e+04,492642
s1000_g1e3,768,19481960,bicg/none,KSPSolve,1,1.9011e-01,1.901100e-01,2.58e+08,3.0e+06,1.2e+03,1.5e+03,1008669
s1000_g1e3,768,8520536,bcgs/jacobi,KSPSolve,4,7.0,1.750000e+00,9.30e+09,1.0e+08,1.2e+03,6.8e+04,986456
s1000_g1e3,768,1216556,ibcgs/jacobi,KSPSolve,1,1.6,1.600000e+00,2.11e+09,2.1e+07,1.2e+03,7.0e+03,960562
s1000_g1e3,768,96689089,cg/none,KSPSolve,1,2.8,2.800000e+00,2.74e+09,3.0e+07,1.2e+03,3.0e+04,703377
s1000_g1e3,768,53302993,tfqmr/bjacobi,KSPSolve,4,8.0,2.000000e+00,6.94e+09,4.3e+07,1.2e+03,2.2e+04,637777
s1000_g1e3,768,49542066,bcgs/none,KSPSolve,3,3.5,1.166667e+00,4.66e+09,5.1e+07,1.2e+03,3.5e+04,969024
s1000_g1e3,768,75830646,ibcgs/asm/overlap0,KSPSolve,4,5.1,1.275000e+00,6.65e+09,3.9e+07,1.2e+03,1.3e+04,967078
s1000_g1e3,768,44526267,fgmres/jacobi,KSPSolve,1,3.5,3.500000e+00,5.83e+09,3.1e+07,1.2e+03,2.0e+04,1231612
s1000_g1e3,768,91036839,bcgs/bjacobi,KSPSolve,4,6.3,1.575000e+00,6.28e+09,3.9e+07,1.2e+03,2.7e+04,737309
s1000_g1e3,768,11256944,tfqmr/asm/overlap2,KSPSolve,4,1.0,2.500000e-01,7.16e+09,1.2e+08,1.2e+03,2.0e+04,493331
s1000_g1e3,768,90783920,gmres/jacobi,KSPSolve,1,3.5,3.500000e+00,5.83e+09,3.1e+07,1.2e+03,2.0e+04,1216996
s1000_g1e3,768,30870722,gmres/asm/overlap0,KSPSolve,2,1.3,6.500000e-01,1.25e+10,4.8e+07,1.2e+03,3.2e+04,685068
s1000_g1e3,768,30870721,gmres/asm/overlap3,KSPSolve,2,1.6,8.000000e-01,1.22e+10,1.3e+08,1.6e+03,2.9e+04,547514
s1000_g1e3,768,30870720,gmres/asm/overlap2,KSPSolve,2,1.5,7.500000e-01,1.20e+10,1.3e+08,1.2e+03,2.9e+04,586276
s1000_g1e3,768,45869639,fgmres/asm/overlap0,KSPSolve,2,1.3,6.500000e-01,1.21e+10,4.7e+07,1.2e+03,3.2e+04,685779
s1000_g1e3,768,30870723,gmres/asm/overlap1,KSPSolve,2,1.3,6.500000e-01,1.14e+10,8.6e+07,1.2e+03,2.9e+04,626991
s1000_g1e3,768,69323954,gmres/none,KSPSolve,1,3.1,3.100000e+00,5.78e+09,3.1e+07,1.2e+03,2.0e+04,1364700
s1000_g1e3,768,36564233,bicg/asm/overlap1,KSPSolve,1,2.0930e-01,2.093000e-01,1.31e+08,1.6e+06,1.2e+03,4.3e+02,464929
s1000_g1e3,768,36564232,bicg/asm/overlap0,KSPSolve,1,9.5328e-02,9.532800e-02,7.13e+07,4.5e+05,1.2e+03,2.5e+02,556286
s1000_g1e3,768,36564235,bicg/asm/overlap3,KSPSolve,1,2.4382e-01,2.438200e-01,1.24e+08,2.1e+06,1.7e+03,3.7e+02,376807
s1000_g1e3,768,36564234,bicg/asm/overlap2,KSPSolve,1,2.0348e-01,2.034800e-01,1.21e+08,2.1e+06,1.3e+03,3.8e+02,442172
s1000_g1e3,768,13323659,bicg/bjacobi,KSPSolve,1,8.8424e-02,8.842400e-02,7.13e+07,4.5e+05,1.2e+03,2.4e+02,599720
s1000_g1e3,768,36931900,bicg/asm,KSPSolve,1,2.0280e-01,2.028000e-01,1.31e+08,1.6e+06,1.2e+03,4.3e+02,479843
s1000_g1e3,768,95762355,cg/asm/overlap0,KSPSolve,1,5.5,5.500000e+00,4.79e+09,3.0e+07,1.2e+03,3.0e+04,636688
s1000_g1e3,768,95762354,cg/asm/overlap1,KSPSolve,1,6.0,6.000000e+00,5.02e+09,5.9e+07,1.2e+03,3.0e+04,620435
s1000_g1e3,768,95762353,cg/asm/overlap2,KSPSolve,1,8.0,8.000000e+00,5.26e+09,8.8e+07,1.2e+03,3.0e+04,481838
s1000_g1e3,768,95762352,cg/asm/overlap3,KSPSolve,1,9.0,9.000000e+00,5.50e+09,8.8e+07,1.6e+03,3.0e+04,449986
s1000_g1e3,768,45869640,fgmres/asm/overlap1,KSPSolve,2,1.3,6.500000e-01,1.13e+10,8.4e+07,1.2e+03,2.9e+04,612084
s1000_g1e3,768,25185158,ibcgs/none,KSPSolve,2,3.0,1.500000e+00,3.87e+09,3.9e+07,1.2e+03,1.3e+04,929816
s1000_g1e3,192,7481378,tfqmr/none,KSPSolve,1,3.6,3.600000e+00,2.18e+10,1.4e+07,2.3e+03,3.0e+04,112885
s1000_g1e3,192,75830645,ibcgs/asm/overlap3,KSPSolve,4,1.2,3.000000e-01,2.23e+10,2.2e+07,3.2e+03,1.1e+04,337531
s1000_g1e3,192,75830644,ibcgs/asm/overlap2,KSPSolve,4,1.1,2.750000e-01,2.00e+10,2.0e+07,2.4e+03,9.7e+03,337887
s1000_g1e3,192,11256942,tfqmr/asm/overlap0,KSPSolve,4,5.6,1.400000e+00,3.08e+10,1.1e+07,2.3e+03,2.4e+04,102036
s1000_g1e3,192,11256943,tfqmr/asm/overlap3,KSPSolve,3,1.0,3.333333e-01,5.43e+10,5.5e+07,3.2e+03,4.0e+04,97957
s1000_g1e3,192,11256941,tfqmr/asm/overlap1,KSPSolve,5,6.9,1.380000e+00,3.72e+10,2.7e+07,2.3e+03,2.9e+04,100274
s1000_g1e3,192,42851841,gmres/bjacobi,KSPSolve,2,6.2,3.100000e+00,4.73e+10,1.1e+07,2.3e+03,3.1e+04,143172
s1000_g1e3,192,81986705,cg/jacobi,KSPSolve,1,1.3,1.300000e+00,8.10e+08,5.2e+05,2.3e+03,2.2e+03,117112
s1000_g1e3,192,82456576,tfqmr/jacobi,KSPSolve,1,3.7,3.700000e+00,2.22e+10,1.4e+07,2.3e+03,3.0e+04,111846
s1000_g1e3,192,89269802,lgmres/asm/overlap1,KSPSolve,1,4.3,4.300000e+00,3.10e+10,1.4e+07,2.3e+03,2.1e+04,135053
s1000_g1e3,192,53362206,bicg/jacobi,KSPSolve,1,2.7883e-01,2.788300e-01,1.66e+08,1.2e+05,2.3e+03,2.6e+02,112641
s1000_g1e3,192,83929537,cg/asm,KSPSolve,1,3.6,3.600000e+00,1.94e+10,1.4e+07,2.3e+03,3.0e+04,100799
s1000_g1e3,192,45869638,fgmres/asm/overlap3,KSPSolve,2,6.5,3.250000e+00,4.55e+10,3.0e+07,3.2e+03,2.9e+04,130902
s1000_g1e3,192,45869637,fgmres/asm/overlap2,KSPSolve,2,6.3,3.150000e+00,4.49e+10,3.0e+07,2.4e+03,2.9e+04,132867
s1000_g1e3,192,36482981,fgmres/asm,KSPSolve,2,6.4,3.200000e+00,4.47e+10,2.1e+07,2.3e+03,2.9e+04,131233
s1000_g1e3,192,18524981,ibcgs/bjacobi,KSPSolve,4,1.4,3.500000e-01,3.03e+10,1.1e+07,2.3e+03,1.5e+04,384037
s1000_g1e3,192,12321508,fgmres/bjacobi,KSPSolve,2,5.9,2.950000e+00,4.55e+10,1.1e+07,2.3e+03,3.0e+04,144247
s1000_g1e3,192,89269803,lgmres/asm/overlap2,KSPSolve,1,4.4,4.400000e+00,3.15e+10,2.0e+07,2.4e+03,2.1e+04,132597
s1000_g1e3,192,89269801,lgmres/asm/overlap0,KSPSolve,1,4.1,4.100000e+00,3.06e+10,6.9e+06,2.3e+03,2.1e+04,138719
s1000_g1e3,192,22479830,gmres/asm,KSPSolve,2,6.4,3.200000e+00,4.49e+10,2.1e+07,2.3e+03,2.9e+04,131136
s1000_g1e3,192,89269804,lgmres/asm/overlap3,KSPSolve,1,4.5,4.500000e+00,3.19e+10,2.0e+07,3.2e+03,2.1e+04,132392
s1000_g1e3,192,75830647,ibcgs/asm/overlap1,KSPSolve,4,1.2,3.000000e-01,2.25e+10,1.6e+07,2.3e+03,1.1e+04,346492
s1000_g1e3,192,44673503,fgmres/none,KSPSolve,1,2.6,2.600000e+00,2.27e+10,7.4e+06,2.3e+03,2.0e+04,164341
s1000_g1e3,192,99720138,cg/bjacobi,KSPSolve,1,3.1,3.100000e+00,1.90e+10,7.1e+06,2.3e+03,3.0e+04,113984
s1000_g1e3,192,80361466,bcgs/asm/overlap0,KSPSolve,4,3.9,9.750000e-01,2.21e+10,8.4e+06,2.3e+03,2.4e+04,105227
s1000_g1e3,192,80361467,bcgs/asm/overlap1,KSPSolve,4,3.9,9.750000e-01,2.17e+10,1.6e+07,2.3e+03,2.3e+04,102985
s1000_g1e3,192,81997754,tfqmr/asm,KSPSolve,5,7.1,1.420000e+00,3.72e+10,2.7e+07,2.3e+03,2.9e+04,97810
s1000_g1e3,192,80361465,bcgs/asm/overlap3,KSPSolve,4,3.6,9.000000e-01,1.94e+10,2.0e+07,3.2e+03,1.9e+04,100884
s1000_g1e3,192,80361464,bcgs/asm/overlap2,KSPSolve,4,3.6,9.000000e-01,1.99e+10,2.1e+07,2.4e+03,2.0e+04,102094
s1000_g1e3,192,19481960,bicg/none,KSPSolve,1,1.6,1.600000e+00,1.02e+09,7.2e+05,2.3e+03,1.5e+03,113969
s1000_g1e3,192,8520536,bcgs/jacobi,KSPSolve,4,5.6,1.400000e+00,3.62e+10,2.4e+07,2.3e+03,6.7e+04,121305
s1000_g1e3,192,1216556,ibcgs/jacobi,KSPSolve,2,7.1,3.550000e+00,1.47e+10,8.8e+06,2.3e+03,1.2e+04,389587
s1000_g1e3,192,96689089,cg/none,KSPSolve,1,1.7,1.700000e+00,1.08e+10,7.1e+06,2.3e+03,3.0e+04,118783
s1000_g1e3,192,53302993,tfqmr/bjacobi,KSPSolve,4,5.2,1.300000e+00,3.08e+10,1.1e+07,2.3e+03,2.4e+04,110371
s1000_g1e3,192,49542066,bcgs/none,KSPSolve,4,5.8,1.450000e+00,3.80e+10,2.6e+07,2.3e+03,7.2e+04,122621
s1000_g1e3,192,75830646,ibcgs/asm/overlap0,KSPSolve,4,1.5,3.750000e-01,2.64e+10,9.5e+06,2.3e+03,1.3e+04,324204
s1000_g1e3,192,44526267,fgmres/jacobi,KSPSolve,1,2.6,2.600000e+00,2.30e+10,7.4e+06,2.3e+03,2.0e+04,160672
s1000_g1e3,192,91036839,bcgs/bjacobi,KSPSolve,4,3.6,9.000000e-01,2.21e+10,8.4e+06,2.3e+03,2.4e+04,115120
s1000_g1e3,192,11256944,tfqmr/asm/overlap2,KSPSolve,4,6.4,1.600000e+00,3.39e+10,3.5e+07,2.4e+03,2.5e+04,98860
s1000_g1e3,192,90783920,gmres/jacobi,KSPSolve,1,2.6,2.600000e+00,2.30e+10,7.4e+06,2.3e+03,2.0e+04,162262
s1000_g1e3,192,30870722,gmres/asm/overlap0,KSPSolve,2,6.7,3.350000e+00,4.70e+10,1.1e+07,2.3e+03,3.1e+04,132448
s1000_g1e3,192,30870721,gmres/asm/overlap3,KSPSolve,2,6.8,3.400000e+00,4.56e+10,3.0e+07,3.2e+03,2.8e+04,126201
s1000_g1e3,192,30870720,gmres/asm/overlap2,KSPSolve,2,6.4,3.200000e+00,4.55e+10,3.0e+07,2.4e+03,2.9e+04,132576
s1000_g1e3,192,45869639,fgmres/asm/overlap0,KSPSolve,2,6.2,3.100000e+00,4.57e+10,1.1e+07,2.3e+03,3.0e+04,137813
s1000_g1e3,192,30870723,gmres/asm/overlap1,KSPSolve,2,6.4,3.200000e+00,4.56e+10,2.1e+07,2.3e+03,2.9e+04,134206
s1000_g1e3,192,69323954,gmres/none,KSPSolve,1,2.6,2.600000e+00,2.28e+10,7.4e+06,2.3e+03,2.0e+04,164371
s1000_g1e3,192,36564233,bicg/asm/overlap1,KSPSolve,1,9.3483e-01,9.348300e-01,4.65e+08,3.6e+05,2.5e+03,3.9e+02,93817
s1000_g1e3,192,36564232,bicg/asm/overlap0,KSPSolve,1,5.3837e-01,5.383700e-01,2.71e+08,1.0e+05,2.3e+03,2.4e+02,95206
s1000_g1e3,192,36564235,bicg/asm/overlap3,KSPSolve,1,9.8858e-01,9.885800e-01,4.81e+08,5.3e+05,3.4e+03,3.9e+02,91428
s1000_g1e3,192,36564234,bicg/asm/overlap2,KSPSolve,1,6.1644e-01,6.164400e-01,2.89e+08,3.2e+05,2.6e+03,2.5e+02,88340
s1000_g1e3,192,13323659,bicg/bjacobi,KSPSolve,1,4.7317e-01,4.731700e-01,2.71e+08,1.0e+05,2.3e+03,2.3e+02,108325
s1000_g1e3,192,36931900,bicg/asm,KSPSolve,1,9.5374e-01,9.537400e-01,4.65e+08,3.6e+05,2.5e+03,3.9e+02,91956
s1000_g1e3,192,95762355,cg/asm/overlap0,KSPSolve,1,3.3,3.300000e+00,1.90e+10,7.1e+06,2.3e+03,3.0e+04,106236
s1000_g1e3,192,95762354,cg/asm/overlap1,KSPSolve,1,3.5,3.500000e+00,1.94e+10,1.4e+07,2.3e+03,3.0e+04,103971
s1000_g1e3,192,95762353,cg/asm/overlap2,KSPSolve,1,3.6,3.600000e+00,1.99e+10,2.1e+07,2.4e+03,3.0e+04,102517
s1000_g1e3,192,95762352,cg/asm/overlap3,KSPSolve,1,3.7,3.700000e+00,2.03e+10,2.1e+07,3.2e+03,3.0e+04,101027
s1000_g1e3,192,45869640,fgmres/asm/overlap1,KSPSolve,2,6.3,3.150000e+00,4.46e+10,2.1e+07,2.3e+03,2.9e+04,133116
s1000_g1e3,192,25185158,ibcgs/none,KSPSolve,2,6.4,3.200000e+00,1.32e+10,8.1e+06,2.3e+03,1.1e+04,387652
s1000_g1e3,1,90783920,gmres/jacobi,KSPSolve,1,1.7,1.700000e+00,4.34e+12,0.0e+00,0.0e+00,0.0e+00,2442
s1000_g1e3,1,53362206,bicg/jacobi,KSPSolve,1,1.8,1.800000e+00,3.14e+10,0.0e+00,0.0e+00,0.0e+00,1720
s1000_g1e3,1,19481960,bicg/none,KSPSolve,1,1.1,1.100000e+00,1.92e+11,0.0e+00,0.0e+00,0.0e+00,1720
s1000_g1e3,1,36564232,bicg/asm/overlap0,KSPSolve,1,6.5,6.500000e+00,9.23e+10,0.0e+00,0.0e+00,0.0e+00,1415
s1000_g1e3,1,36564235,bicg/asm/overlap3,KSPSolve,1,6.5,6.500000e+00,9.23e+10,0.0e+00,0.0e+00,0.0e+00,1402
s1000_g1e3,1,36564234,bicg/asm/overlap2,KSPSolve,1,6.5,6.500000e+00,9.23e+10,0.0e+00,0.0e+00,0.0e+00,1401
s1000_g1e3,1,13323659,bicg/bjacobi,KSPSolve,1,5.8,5.800000e+00,9.23e+10,0.0e+00,0.0e+00,0.0e+00,1577
s1000_g1e3,1,96689089,cg/none,KSPSolve,1,1.0,1.000000e+00,2.04e+12,0.0e+00,0.0e+00,0.0e+00,1857
s1000_g1e3,1,44673503,fgmres/none,KSPSolve,1,1.7,1.700000e+00,4.30e+12,0.0e+00,0.0e+00,0.0e+00,2452
s1000_g1e3,1,81986705,cg/jacobi,KSPSolve,1,8.2,8.200000e+00,1.53e+11,0.0e+00,0.0e+00,0.0e+00,1858
s1000_g1e3,1,44526267,fgmres/jacobi,KSPSolve,1,1.7,1.700000e+00,4.34e+12,0.0e+00,0.0e+00,0.0e+00,2445
s1000_g1e3,1,36564233,bicg/asm/overlap1,KSPSolve,1,6.6,6.600000e+00,9.23e+10,0.0e+00,0.0e+00,0.0e+00,1391
s1000_g1e3,1536,11256944,tfqmr/asm/overlap2,KSPSolve,4,4.0,1.000000e+00,3.90e+09,2.5e+08,8.6e+02,2.1e+04,1414266
s1000_g1e3,1536,75830645,ibcgs/asm/overlap3,KSPSolve,4,3.7,9.250000e-01,2.97e+09,1.8e+08,1.2e+03,9.9e+03,1178925
s1000_g1e3,1536,75830644,ibcgs/asm/overlap2,KSPSolve,4,3.5,8.750000e-01,2.83e+09,1.8e+08,8.6e+02,1.0e+04,1182249
s1000_g1e3,1536,11256942,tfqmr/asm/overlap0,KSPSolve,1,4.3,4.300000e+00,4.80e+09,1.2e+08,8.3e+02,3.0e+04,1639320
s1000_g1e3,1536,11256943,tfqmr/asm/overlap3,KSPSolve,4,4.7,1.175000e+00,3.99e+09,2.4e+08,1.2e+03,2.1e+04,1237573
s1000_g1e3,1536,11256941,tfqmr/asm/overlap1,KSPSolve,4,4.4,1.100000e+00,4.44e+09,2.1e+08,8.4e+02,2.6e+04,1469812
s1000_g1e3,1536,42851841,gmres/bjacobi,KSPSolve,2,4.3,2.150000e+00,6.23e+09,9.8e+07,8.3e+02,3.2e+04,2117108
s1000_g1e3,1536,81986705,cg/jacobi,KSPSolve,1,1.3756e-01,1.375600e-01,1.03e+08,4.4e+06,8.3e+02,2.2e+03,1112185
s1000_g1e3,1536,82456576,tfqmr/jacobi,KSPSolve,1,4.5,4.500000e+00,2.82e+09,1.2e+08,8.3e+02,3.0e+04,916915
s1000_g1e3,1536,89269802,lgmres/asm/overlap1,KSPSolve,1,3.2,3.200000e+00,4.02e+09,1.2e+08,8.4e+02,2.1e+04,1811764
s1000_g1e3,1536,53362206,bicg/jacobi,KSPSolve,1,2.9356e-02,2.935600e-02,2.11e+07,9.7e+05,8.3e+02,2.6e+02,1069867
s1000_g1e3,1536,83929537,cg/asm,KSPSolve,1,3.0,3.000000e+00,2.55e+09,1.2e+08,8.4e+02,3.0e+04,1244006
s1000_g1e3,1536,45869638,fgmres/asm/overlap3,KSPSolve,2,6.0,3.000000e+00,6.46e+09,2.6e+08,1.2e+03,3.0e+04,1593272
s1000_g1e3,1536,45869637,fgmres/asm/overlap2,KSPSolve,2,5.3,2.650000e+00,6.03e+09,2.6e+08,8.5e+02,2.9e+04,1678225
s1000_g1e3,1536,36482981,fgmres/asm,KSPSolve,2,4.6,2.300000e+00,5.80e+09,1.7e+08,8.4e+02,2.9e+04,1843265
s1000_g1e3,1536,18524981,ibcgs/bjacobi,KSPSolve,4,3.4,8.500000e-01,3.20e+09,7.7e+07,8.3e+02,1.3e+04,1393256
s1000_g1e3,1536,12321508,fgmres/bjacobi,KSPSolve,2,4.4,2.200000e+00,6.09e+09,9.6e+07,8.3e+02,3.2e+04,2052499
s1000_g1e3,1536,89269803,lgmres/asm/overlap2,KSPSolve,1,3.9,3.900000e+00,4.18e+09,1.7e+08,8.5e+02,2.1e+04,1567803
s1000_g1e3,1536,89269801,lgmres/asm/overlap0,KSPSolve,1,2.7,2.700000e+00,3.86e+09,5.8e+07,8.3e+02,2.1e+04,2102202
s1000_g1e3,1536,22479830,gmres/asm,KSPSolve,2,4.5,2.250000e+00,5.99e+09,1.8e+08,8.4e+02,3.0e+04,1947363
s1000_g1e3,1536,89269804,lgmres/asm/overlap3,KSPSolve,1,3.6,3.600000e+00,4.35e+09,1.7e+08,1.2e+03,2.1e+04,1747473
s1000_g1e3,1536,75830647,ibcgs/asm/overlap1,KSPSolve,1,6.7,6.700000e+00,5.31e+09,2.4e+08,8.3e+02,2.0e+04,1176963
s1000_g1e3,1536,36931900,bicg/asm,KSPSolve,1,1.1839e-01,1.183900e-01,6.26e+07,3.1e+06,8.7e+02,4.0e+02,786009
s1000_g1e3,1536,99720138,cg/bjacobi,KSPSolve,1,6.5,6.500000e+00,2.39e+09,6.0e+07,8.3e+02,3.0e+04,545496
s1000_g1e3,1536,44673503,fgmres/none,KSPSolve,1,3.8,3.800000e+00,2.89e+09,6.2e+07,8.3e+02,2.0e+04,1121288
s1000_g1e3,1536,80361466,bcgs/asm/overlap0,KSPSolve,1,1.2366e-01,1.236600e-01,1.19e+08,3.0e+06,8.3e+02,1.0e+03,1436417
s1000_g1e3,1536,80361467,bcgs/asm/overlap1,KSPSolve,4,2.0,5.000000e-01,6.97e+09,3.3e+08,8.4e+02,5.5e+04,510244
s1000_g1e3,1536,81997754,tfqmr/asm,KSPSolve,4,9.6,2.400000e+00,4.44e+09,2.1e+08,8.4e+02,2.6e+04,681837
s1000_g1e3,1536,80361465,bcgs/asm/overlap3,KSPSolve,4,3.6,9.000000e-01,3.05e+09,1.9e+08,1.2e+03,2.1e+04,1255886
s1000_g1e3,1536,80361464,bcgs/asm/overlap2,KSPSolve,4,2.9,7.250000e-01,2.60e+09,1.7e+08,8.6e+02,1.9e+04,1326661
s1000_g1e3,1536,19481960,bicg/none,KSPSolve,1,1.3794e-01,1.379400e-01,1.29e+08,6.0e+06,8.3e+02,1.5e+03,1390070
s1000_g1e3,1536,8520536,bcgs/jacobi,KSPSolve,4,3.7,9.250000e-01,3.50e+09,1.5e+08,8.3e+02,5.1e+04,1376577
s1000_g1e3,1536,1216556,ibcgs/jacobi,KSPSolve,2,1.8,9.000000e-01,1.36e+09,5.4e+07,8.3e+02,9.1e+03,1101392
s1000_g1e3,1536,96689089,cg/none,KSPSolve,1,1.7,1.700000e+00,1.37e+09,6.0e+07,8.3e+02,3.0e+04,1192554
s1000_g1e3,1536,53302993,tfqmr/bjacobi,KSPSolve,1,4.3,4.300000e+00,4.80e+09,1.2e+08,8.3e+02,3.0e+04,1648570
s1000_g1e3,1536,49542066,bcgs/none,KSPSolve,4,3.6,9.000000e-01,3.34e+09,1.5e+08,8.3e+02,5.0e+04,1374159
s1000_g1e3,1536,44526267,fgmres/jacobi,KSPSolve,1,7.0,7.000000e+00,2.92e+09,6.2e+07,8.3e+02,2.0e+04,613434
s1000_g1e3,1536,91036839,bcgs/bjacobi,KSPSolve,1,1.1955e-01,1.195500e-01,1.19e+08,3.0e+06,8.3e+02,1.0e+03,1485847
s1000_g1e3,1536,90783920,gmres/jacobi,KSPSolve,1,1.9,1.900000e+00,2.92e+09,6.2e+07,8.3e+02,2.0e+04,2253398
s1000_g1e3,1536,30870722,gmres/asm/overlap0,KSPSolve,2,4.5,2.250000e+00,6.16e+09,9.7e+07,8.3e+02,3.2e+04,2005495
s1000_g1e3,1536,30870721,gmres/asm/overlap3,KSPSolve,2,5.8,2.900000e+00,6.32e+09,2.6e+08,1.2e+03,2.9e+04,1607180
s1000_g1e3,1536,30870720,gmres/asm/overlap2,KSPSolve,2,5.0,2.500000e+00,6.02e+09,2.6e+08,8.5e+02,2.9e+04,1781394
s1000_g1e3,1536,45869639,fgmres/asm/overlap0,KSPSolve,2,4.4,2.200000e+00,5.99e+09,9.5e+07,8.3e+02,3.1e+04,1986235
s1000_g1e3,1536,30870723,gmres/asm/overlap1,KSPSolve,2,4.6,2.300000e+00,5.86e+09,1.8e+08,8.4e+02,2.9e+04,1862989
s1000_g1e3,1536,69323954,gmres/none,KSPSolve,1,3.1,3.100000e+00,2.89e+09,6.2e+07,8.3e+02,2.0e+04,1346487
s1000_g1e3,1536,36564233,bicg/asm/overlap1,KSPSolve,1,1.0362e-01,1.036200e-01,6.26e+07,3.1e+06,8.7e+02,4.0e+02,898001
s1000_g1e3,1536,36564232,bicg/asm/overlap0,KSPSolve,1,7.1357e-02,7.135700e-02,5.79e+07,1.5e+06,8.3e+02,4.0e+02,1207652
s1000_g1e3,1536,36564235,bicg/asm/overlap3,KSPSolve,1,1.2323e-01,1.232300e-01,5.75e+07,3.8e+06,1.2e+03,3.3e+02,692873
s1000_g1e3,1536,36564234,bicg/asm/overlap2,KSPSolve,1,1.1127e-01,1.112700e-01,5.96e+07,4.1e+06,9.1e+02,3.6e+02,796050
s1000_g1e3,1536,13323659,bicg/bjacobi,KSPSolve,1,8.0923e-02,8.092300e-02,5.79e+07,1.5e+06,8.3e+02,3.9e+02,1064894
s1000_g1e3,1536,75830646,ibcgs/asm/overlap0,KSPSolve,3,2.7,9.000000e-01,2.51e+09,6.0e+07,8.3e+02,1.0e+04,1372156
s1000_g1e3,1536,95762355,cg/asm/overlap0,KSPSolve,1,3.1,3.100000e+00,2.39e+09,6.0e+07,8.3e+02,3.0e+04,1125180
s1000_g1e3,1536,95762354,cg/asm/overlap1,KSPSolve,1,3.0,3.000000e+00,2.55e+09,1.2e+08,8.4e+02,3.0e+04,1243008
s1000_g1e3,1536,95762353,cg/asm/overlap2,KSPSolve,1,3.7,3.700000e+00,2.72e+09,1.8e+08,8.5e+02,3.0e+04,1080703
s1000_g1e3,1536,95762352,cg/asm/overlap3,KSPSolve,1,3.6,3.600000e+00,2.89e+09,1.8e+08,1.2e+03,3.0e+04,1175885
s1000_g1e3,1536,45869640,fgmres/asm/overlap1,KSPSolve,2,4.8,2.400000e+00,5.84e+09,1.7e+08,8.4e+02,2.9e+04,1789033
s1000_g1e3,1536,25185158,ibcgs/none,KSPSolve,2,1.6,8.000000e-01,1.62e+09,6.6e+07,8.3e+02,1.1e+04,1504549
s1000_g1e3,3072,81986705,cg/jacobi,KSPSolve,1,3.9084e-01,3.908400e-01,5.14e+07,8.9e+06,5.8e+02,2.2e+03,391450
s1000_g1e3,3072,99720138,cg/bjacobi,KSPSolve,1,2.2,2.200000e+00,1.19e+09,1.2e+08,5.8e+02,3.0e+04,1557770
s1000_g1e3,3072,11256942,tfqmr/asm/overlap0,KSPSolve,4,3.2,8.000000e-01,2.39e+09,2.4e+08,5.8e+02,3.0e+04,2171232
s1000_g1e3,3072,11256943,tfqmr/asm/overlap3,KSPSolve,4,3.3,8.250000e-01,2.19e+09,5.1e+08,8.2e+02,2.1e+04,1945395
s1000_g1e3,3072,11256941,tfqmr/asm/overlap1,KSPSolve,4,3.1,7.750000e-01,2.16e+09,4.0e+08,5.9e+02,2.5e+04,2017315
s1000_g1e3,3072,42851841,gmres/bjacobi,KSPSolve,2,7.7,3.850000e+00,3.14e+09,2.0e+08,5.8e+02,3.3e+04,1206150
s1000_g1e3,3072,11256944,tfqmr/asm/overlap2,KSPSolve,4,4.8,1.200000e+00,2.06e+09,5.2e+08,6.0e+02,2.2e+04,1258406
s1000_g1e3,3072,82456576,tfqmr/jacobi,KSPSolve,1,2.1,2.100000e+00,1.41e+09,2.4e+08,5.8e+02,3.0e+04,1910697
s1000_g1e3,3072,7481378,tfqmr/none,KSPSolve,1,2.7,2.700000e+00,1.38e+09,2.4e+08,5.8e+02,3.0e+04,1511648
s1000_g1e3,3072,89269802,lgmres/asm/overlap1,KSPSolve,1,2.6,2.600000e+00,2.03e+09,2.3e+08,5.8e+02,2.1e+04,2250893
s1000_g1e3,3072,53362206,bicg/jacobi,KSPSolve,1,3.4512e-02,3.451200e-02,1.06e+07,2.0e+06,5.8e+02,2.6e+02,910030
s1000_g1e3,3072,83929537,cg/asm,KSPSolve,1,2.3,2.300000e+00,1.30e+09,2.4e+08,5.8e+02,3.0e+04,1624487
s1000_g1e3,3072,45869638,fgmres/asm/overlap3,KSPSolve,2,6.3,3.150000e+00,3.25e+09,5.1e+08,8.1e+02,2.9e+04,1529770
s1000_g1e3,3072,45869637,fgmres/asm/overlap2,KSPSolve,2,6.0,3.000000e+00,3.14e+09,5.2e+08,6.0e+02,2.9e+04,1534704
