avg-diag-dist,norm1,col-variability,min-nnzeros-per-row,row-variability,kappa, time, solver,matrix_name, actual_class,predicted_class,default_time,Time Difference,Comparison,SpeedUp
17492.32,4.00089,3.210354,3,3.210354,182.3608,0.000657,29030070,Zhao2,good,fair,0.95734,-99.93,-99.93 % less time of default solver time,1457.138508
5351.887,42447280,24.64615,2,19.29646,103741.2,0.000439,29030070,g7jac040,fair,fair,0.6211,-99.93,-99.93 % less time of default solver time,1414.806378
8155.592,429329.9,9.381631,2,9.381631,23.349,0.004923,36025721,hvdc1,fair,fair,6.9033,-99.93,-99.93 % less time of default solver time,1402.254723
3150.77,18.43538,23.44316,2,23.90546,1.287311,0.004713,36025721,ted_A,fair,fair,6.263,-99.92,-99.92 % less time of default solver time,1328.877573
6827.318,108619.2,17.56695,2,17.89277,274.3253,0.007899,37052868,g7jac120sc,good,fair,10.208,-99.92,-99.92 % less time of default solver time,1292.315483
5351.887,54326.47,16.60789,2,17.11999,4.576068,0.001645,29030070,g7jac040sc,fair,fair,2.0939,-99.92,-99.92 % less time of default solver time,1272.887538
531.1134,2097152,9.976185,2,13.15285,5499.409,0.000653,29030070,mark3jac040sc,fair,fair,0.79703,-99.92,-99.92 % less time of default solver time,1220.566616
103.1031,85.13935,18.76616,9,18.76616,27.33333,0.000262,29030070,cavity09,fair,fair,0.3173,-99.92,-99.92 % less time of default solver time,1211.068702
6493.718,126001,30.47297,2,30.47297,2.338928,0.001324,36564232,bayer02,fair,fair,1.5747,-99.92,-99.92 % less time of default solver time,1189.350453
1381.255,3.67E+12,47.50547,2,49.65997,3.72585,0.000464,29030070,bayer05,fair,fair,0.5283,-99.91,-99.91 % less time of default solver time,1138.577586
1306.463,4838.556,14.40508,2,13.557,56734.14,0.000338,36564232,extr1b_A_31,fair,fair,0.38093,-99.91,-99.91 % less time of default solver time,1127.011834
6827.318,108680,17.58501,2,18.1938,18.41862,0.009702,29030070,g7jac140sc,fair,fair,10.891,-99.91,-99.91 % less time of default solver time,1122.552051
1381.141,12405480000,127.6996,2,127.6996,3.988377,0.000458,36025721,bayer08,fair,fair,0.50837,-99.91,-99.91 % less time of default solver time,1109.978166
6827.318,108627.7,17.6835,2,17.72205,57.76688,0.004838,29030070,g7jac080sc,fair,fair,5.3656,-99.91,-99.91 % less time of default solver time,1109.053328
1306.123,4840.153,14.43798,2,13.4357,42220.34,0.000338,36564232,extr1b_A_42,fair,fair,0.36607,-99.91,-99.91 % less time of default solver time,1083.047337
157.7643,58.65648,18.34624,9,18.33773,39.12101,0.000539,29030070,cavity14,bad,bad,0.52393,-99.9,-99.9 % less time of default solver time,972.0408163
6827.318,108674,17.41085,2,17.72205,193.9769,0.007561,29030070,g7jac100sc,fair,fair,7.179,-99.89,-99.89 % less time of default solver time,949.4775823
215.1551,46.79771,18.46866,9,18.46866,62.89811,0.001376,29030070,cavity24,fair,fair,1.2904,-99.89,-99.89 % less time of default solver time,937.7906977
1381.141,12405480000,127.6996,2,127.6996,3.988377,0.000543,19932321,bayer08,fair,fair,0.50837,-99.89,-99.89 % less time of default solver time,936.2246777
5351.887,54326.47,16.60789,2,17.11999,4.576068,0.002244,19932321,g7jac040sc,fair,fair,2.0939,-99.89,-99.89 % less time of default solver time,933.1105169
6827.318,108619.2,17.56695,2,17.89277,274.3253,0.01145,29030070,g7jac120sc,bad,fair,10.208,-99.89,-99.89 % less time of default solver time,891.5283843
531.1134,2097152,9.976185,2,13.15285,5499.409,0.000957,69654763,mark3jac040sc,fair,fair,0.79703,-99.88,-99.88 % less time of default solver time,832.8422153
2344.653,386.2931,8.68914,2,8.089644,8.00128,0.000553,37052868,jan99jac060sc,good,fair,0.42448,-99.87,-99.87 % less time of default solver time,767.5949367
115.3713,285463.4,24.66798,1,24.66798,805168.4,0.000419,29030070,cz5108,fair,fair,0.32032,-99.87,-99.87 % less time of default solver time,764.4868735
5351.887,54326.47,16.60789,2,17.11999,4.576068,0.002796,36025721,g7jac040sc,fair,fair,2.0939,-99.87,-99.87 % less time of default solver time,748.8912732
1306.423,4865.899,14.31667,2,12.859,13107.05,0.000507,36564232,extr1b_A_19,fair,fair,0.37743,-99.87,-99.87 % less time of default solver time,744.4378698
1018.732,93.69727,30.42735,7,30.103,217.6855,0.00189,19932321,ex26,fair,fair,1.398,-99.86,-99.86 % less time of default solver time,739.6825397
5274.753,3392.568,30.71487,1,30.71487,5.987676,0.001735,37052868,circuit_3,good,good,1.2538,-99.86,-99.86 % less time of default solver time,722.6512968
531.1134,2097152,9.976185,2,13.15285,5499.409,0.001115,36025721,mark3jac040sc,fair,fair,0.79703,-99.86,-99.86 % less time of default solver time,714.8251121
8917.951,1208498,75.74329,1,77.4584,670.0852,0.007886,36564232,rajat22,fair,fair,5.4974,-99.86,-99.86 % less time of default solver time,697.1088004
103.1031,56.33406,18.66928,1,18.66928,54653.6,0.000149,37052868,cavity08,good,good,0.10273,-99.85,-99.85 % less time of default solver time,689.4630872
6827.318,108674,17.41085,2,17.72205,193.9769,0.010416,19932321,g7jac100sc,fair,fair,7.179,-99.85,-99.85 % less time of default solver time,689.2281106
6827.318,108674,17.41085,2,17.72205,193.9769,0.010861,32168837,g7jac100sc,fair,fair,7.179,-99.85,-99.85 % less time of default solver time,660.9888592
6827.318,108680,17.58501,2,18.1938,18.41862,0.016663,32168837,g7jac140sc,fair,fair,10.891,-99.85,-99.85 % less time of default solver time,653.6037928
6827.318,108619.2,17.56695,2,17.89277,274.3253,0.01564,36025721,g7jac120sc,fair,fair,10.208,-99.85,-99.85 % less time of default solver time,652.685422
6827.318,93360220,25.32251,2,19.77358,34565.42,0.007695,19932321,g7jac080,fair,fair,4.8277,-99.84,-99.84 % less time of default solver time,627.3814165
2344.653,533.8,8.38811,2,8.390674,16.00256,0.000752,37052868,jan99jac080sc,good,fair,0.47076,-99.84,-99.84 % less time of default solver time,626.0106383
5351.887,54326.47,16.60789,2,17.11999,4.576068,0.003371,32168837,g7jac040sc,fair,fair,2.0939,-99.84,-99.84 % less time of default solver time,621.1509938
6827.318,108674,17.41085,2,17.72205,193.9769,0.012213,36025721,g7jac100sc,fair,fair,7.179,-99.83,-99.83 % less time of default solver time,587.8162614
6827.318,535673000,26.32059,2,19.77358,8018.001,0.018601,36025721,g7jac140,fair,fair,10.915,-99.83,-99.83 % less time of default solver time,586.7964088
1381.255,3.67E+12,47.50547,2,49.65997,3.72585,0.00094,36564232,bayer05,fair,fair,0.5283,-99.82,-99.82 % less time of default solver time,562.0212766
1381.255,3.67E+12,111.0801,2,113.3405,3.72918,0.000943,36564232,bayer07,fair,fair,0.52749,-99.82,-99.82 % less time of default solver time,559.3743372
6827.318,93360220,25.32251,2,19.77358,34565.42,0.009014,36025721,g7jac080,fair,fair,4.8277,-99.81,-99.81 % less time of default solver time,535.5779898
1381.141,12405480000,127.6996,2,127.6996,3.988377,0.00098,36564232,bayer08,fair,fair,0.50837,-99.81,-99.81 % less time of default solver time,518.744898
8155.592,429329.9,9.381631,2,9.381631,23.349,0.013356,19932321,hvdc1,fair,fair,6.9033,-99.81,-99.81 % less time of default solver time,516.868823
87.65015,72043.86,25.27004,1,25.27004,201492.7,0.000125,37052868,cz2548,good,good,0.064457,-99.81,-99.81 % less time of default solver time,515.656
1018.732,93.69727,30.42735,7,30.103,217.6855,0.002716,37052868,ex26,fair,fair,1.398,-99.81,-99.81 % less time of default solver time,514.7275405
1381.141,1160759000,59.49158,2,59.49158,3.610837,0.001059,36564232,bayer06,fair,fair,0.50804,-99.79,-99.79 % less time of default solver time,479.7355996
3890.815,100109.9,18.87546,2,18.54204,1.863794,0.003375,36025721,powersim,fair,fair,1.6127,-99.79,-99.79 % less time of default solver time,477.837037
6827.318,62951460,24.8499,2,19.77358,49955.62,0.005922,36025721,g7jac060,fair,fair,2.7435,-99.78,-99.78 % less time of default solver time,463.2725431
1068.327,1394711,9.490537,56,7.745396,1335.685,0.018463,36564232,heart3,fair,fair,8.4108,-99.78,-99.78 % less time of default solver time,455.5489357
6827.318,108614.4,17.59421,2,17.9674,88.41066,0.008076,32168837,g7jac060sc,fair,fair,3.637,-99.78,-99.78 % less time of default solver time,450.3467063
2154.625,16.8037,6.886057,7,6.886057,71.72423,0.000089,37052868,viscoplastic1_C_2,good,good,0.040066,-99.78,-99.78 % less time of default solver time,450.1797753
531.1134,2097152,9.976185,2,13.15285,5499.409,0.001807,19932321,mark3jac040sc,fair,fair,0.79703,-99.77,-99.77 % less time of default solver time,441.0791367
6827.318,108674,17.41085,2,17.72205,193.9769,0.016661,69654763,g7jac100sc,fair,fair,7.179,-99.77,-99.77 % less time of default solver time,430.8865014
22.24719,0.049873,10.6467,1,10.6467,1.535624,0.002457,69654763,piston_E,fair,fair,1.0572,-99.77,-99.77 % less time of default solver time,430.2808303
3150.77,3.04E+12,21.66378,2,30.9457,102.736,0.014423,36025721,ted_A_unscaled,fair,fair,6.1725,-99.77,-99.77 % less time of default solver time,427.9622825
2344.653,572.4558,8.38811,2,8.089644,32.02051,0.001271,37052868,jan99jac120sc,good,fair,0.53986,-99.76,-99.76 % less time of default solver time,424.7521637
6827.318,108619.2,17.56695,2,17.89277,274.3253,0.024359,19932321,g7jac120sc,fair,fair,10.208,-99.76,-99.76 % less time of default solver time,419.064822
103.1031,56.33406,18.66928,1,18.66928,54653.6,0.000246,29030070,cavity08,fair,fair,0.10273,-99.76,-99.76 % less time of default solver time,417.601626
6827.318,108619.2,17.56695,2,17.89277,274.3253,0.024771,69654763,g7jac120sc,fair,fair,10.208,-99.76,-99.76 % less time of default solver time,412.0947883
1306.082,4845.884,13.73004,2,12.43721,26953.28,0.00094,36564232,extr1b_A_17,fair,fair,0.37494,-99.75,-99.75 % less time of default solver time,398.8723404
3150.77,18.43538,23.44316,2,23.90546,1.287311,0.016051,19932321,ted_A,fair,fair,6.263,-99.74,-99.74 % less time of default solver time,390.1937574
5274.753,3392.568,30.71487,1,30.71487,5.987676,0.003239,29030070,circuit_3,fair,fair,1.2538,-99.74,-99.74 % less time of default solver time,387.0947823
6827.318,93360220,25.32251,2,19.77358,34565.42,0.012589,69654763,g7jac080,fair,fair,4.8277,-99.74,-99.74 % less time of default solver time,383.4855827
6827.318,242717800,26.10612,2,19.77358,17275.94,0.013778,32168837,g7jac120,fair,fair,5.2736,-99.74,-99.74 % less time of default solver time,382.7551169
2344.653,386.2931,8.68914,2,8.089644,8.00128,0.001117,29030070,jan99jac060sc,fair,fair,0.42448,-99.74,-99.74 % less time of default solver time,380.0179051
2154.625,166.4818,7.886057,7,7.886057,71.69448,0.000089,37052868,viscoplastic1_C_3,good,good,0.033181,-99.73,-99.73 % less time of default solver time,372.8202247
6827.318,138457900,25.59061,2,19.77358,9874.285,0.010813,32168837,g7jac100,fair,fair,4.0286,-99.73,-99.73 % less time of default solver time,372.5700546
2154.625,16631.07,9.886057,7,9.886057,71.67773,0.000089,37052868,viscoplastic1_C_5,good,good,0.033076,-99.73,-99.73 % less time of default solver time,371.6404494
2154.625,1663.263,8.886057,7,8.886057,71.63297,0.000089,37052868,viscoplastic1_C_4,good,good,0.032908,-99.73,-99.73 % less time of default solver time,369.752809
6827.318,535673000,26.32059,2,19.77358,8018.001,0.029561,19932321,g7jac140,fair,fair,10.915,-99.73,-99.73 % less time of default solver time,369.236494
2154.625,1663090,11.88606,7,11.88606,11.64659,0.000089,37052868,viscoplastic1_C_7,good,good,0.032767,-99.73,-99.73 % less time of default solver time,368.1685393
6642.051,228.8259,35.82257,1,35.82257,8.46E+14,0.011769,59072883,cbuckle_G,good,fair,4.3263,-99.73,-99.73 % less time of default solver time,367.6013255
17492.32,4.00089,3.210354,3,3.210354,182.3608,0.002765,36025721,Zhao2,fair,fair,0.95734,-99.71,-99.71 % less time of default solver time,346.2350814
6827.318,62951460,24.8499,2,19.77358,49955.62,0.007999,32168837,g7jac060,fair,fair,2.7435,-99.71,-99.71 % less time of default solver time,342.9803725
2154.625,166309.2,10.88606,7,10.88606,8.87634,0.000097,37052868,viscoplastic1_C_6,good,good,0.032588,-99.7,-99.7 % less time of default solver time,335.9587629
2344.653,533.8,8.38811,2,8.390674,16.00256,0.001402,29030070,jan99jac080sc,fair,fair,0.47076,-99.7,-99.7 % less time of default solver time,335.7774608
1778.292,67.79309,6.359022,2,6.359022,44.5599,0.001667,36564232,S80PI_n,fair,fair,0.53728,-99.69,-99.69 % less time of default solver time,322.3035393
3768.24,2832902000,17.45223,18,17.45223,2,0.048132,36564232,fp,good,fair,15.068,-99.68,-99.68 % less time of default solver time,313.0557633
5274.753,3392.568,30.71487,1,30.71487,5.987676,0.004169,36025721,circuit_3,fair,fair,1.2538,-99.67,-99.67 % less time of default solver time,300.7435836
6827.318,62951460,24.8499,2,19.77358,49955.62,0.009163,19932321,g7jac060,fair,fair,2.7435,-99.67,-99.67 % less time of default solver time,299.4106734
87.65015,72043.86,25.27004,1,25.27004,201492.7,0.000221,29030070,cz2548,fair,fair,0.064457,-99.66,-99.66 % less time of default solver time,291.6606335
103.1031,46.90039,18.76616,9,18.76616,57.36077,0.000206,37052868,cavity07,good,good,0.057844,-99.64,-99.64 % less time of default solver time,280.7961165
16291.27,8141.743,11,5,11,173.3017,0.00064,37052868,viscoplastic2_C_5,good,fair,0.17968,-99.64,-99.64 % less time of default solver time,280.75
5351.887,42447280,24.64615,2,19.29646,103741.2,0.002242,19932321,g7jac040,fair,fair,0.6211,-99.64,-99.64 % less time of default solver time,277.029438
1018.732,93.69727,30.42735,7,30.103,217.6855,0.005208,29030070,ex26,fair,fair,1.398,-99.63,-99.63 % less time of default solver time,268.4331797
16291.27,814.2132,10,5,10,173.2792,0.000641,37052868,viscoplastic2_C_4,good,fair,0.17054,-99.62,-99.62 % less time of default solver time,266.0530421
2344.653,572.4558,8.38811,2,8.089644,32.02051,0.002121,29030070,jan99jac120sc,fair,fair,0.53986,-99.61,-99.61 % less time of default solver time,254.5308817
531.1134,12208740,21.60955,2,18.71334,35.06149,0.012744,36564232,mark3jac040,fair,fair,3.2123,-99.6,-99.6 % less time of default solver time,252.0637163
1068.327,1347558,8.405513,56,9.03683,1288.836,0.041284,36025721,heart2,fair,fair,10.062,-99.59,-99.59 % less time of default solver time,243.7263831
2154.625,16.8037,6.886057,7,6.886057,71.72423,0.000166,29030070,viscoplastic1_C_2,fair,fair,0.040066,-99.59,-99.59 % less time of default solver time,241.3614458
5351.887,54326.47,16.60789,2,17.11999,4.576068,0.008831,69654763,g7jac040sc,fair,fair,2.0939,-99.58,-99.58 % less time of default solver time,237.1079153
1068.327,1347558,8.405513,56,9.03683,1288.836,0.043257,36564232,heart2,fair,fair,10.062,-99.57,-99.57 % less time of default solver time,232.609751
1068.327,1394711,9.490537,56,7.745396,1335.685,0.037435,36025721,heart3,fair,fair,8.4108,-99.55,-99.55 % less time of default solver time,224.6774409
5351.887,42447280,24.64615,2,19.29646,103741.2,0.002789,36025721,g7jac040,fair,fair,0.6211,-99.55,-99.55 % less time of default solver time,222.6963069
17492.32,4.00089,3.210354,3,3.210354,182.3608,0.004554,19932321,Zhao2,fair,fair,0.95734,-99.52,-99.52 % less time of default solver time,210.2195872
1381.141,1160759000,59.49158,2,59.49158,3.610837,0.002471,59072883,bayer06,fair,fair,0.50804,-99.51,-99.51 % less time of default solver time,205.6009713
1381.141,12405480000,127.6996,2,127.6996,3.988377,0.002525,59072883,bayer08,fair,fair,0.50837,-99.5,-99.5 % less time of default solver time,201.3346535
2154.625,166.4818,7.886057,7,7.886057,71.69448,0.000168,29030070,viscoplastic1_C_3,fair,fair,0.033181,-99.49,-99.49 % less time of default solver time,197.5059524
2154.625,1663.263,8.886057,7,8.886057,71.63297,0.000168,29030070,viscoplastic1_C_4,fair,fair,0.032908,-99.49,-99.49 % less time of default solver time,195.8809524
1381.141,12405480000,127.6996,2,127.6996,3.988377,0.002604,80361467,bayer08,fair,fair,0.50837,-99.49,-99.49 % less time of default solver time,195.2265745
2154.625,166309.2,10.88606,7,10.88606,8.87634,0.000167,29030070,viscoplastic1_C_6,fair,fair,0.032588,-99.49,-99.49 % less time of default solver time,195.1377246
2154.625,1663090,11.88606,7,11.88606,11.64659,0.000168,29030070,viscoplastic1_C_7,fair,fair,0.032767,-99.49,-99.49 % less time of default solver time,195.0416667
2276.313,386.2931,5.590216,2,5.090156,34.01407,0.000367,37052868,jan99jac040sc,good,good,0.069728,-99.47,-99.47 % less time of default solver time,189.9945504
5351.887,42447280,24.64615,2,19.29646,103741.2,0.003366,32168837,g7jac040,fair,fair,0.6211,-99.46,-99.46 % less time of default solver time,184.5216875
1306.463,4841.603,14.42482,2,13.38897,42863.94,0.002069,36564232,extr1b_A_37,fair,fair,0.37439,-99.45,-99.45 % less time of default solver time,180.9521508
215.1551,36.81352,18.46949,1,18.46949,74.07946,0.005832,37052868,cavity23,good,fair,1.0435,-99.44,-99.44 % less time of default solver time,178.9266118
16291.27,81.4602,9,5,9,173.334,0.000786,37052868,viscoplastic2_C_3,good,fair,0.13963,-99.44,-99.44 % less time of default solver time,177.6463104
6721.188,80570.55,17.32272,2,17.9674,6.470739,0.000558,37052868,g7jac050sc,good,fair,0.098392,-99.43,-99.43 % less time of default solver time,176.3297491
89.06944,3.232785,25.08429,1,25.08429,473.4939,0.000081,37052868,utm3060,good,good,0.014253,-99.43,-99.43 % less time of default solver time,175.962963
2411.993,1.00E+20,20,1,20,35232270,0.003934,36564232,bips98_1450,fair,fair,0.68082,-99.42,-99.42 % less time of default solver time,173.0604982
69.28571,17593.46,27.07343,1,27.07248,50383.9,0.000072,37052868,cz1268,good,good,0.012165,-99.41,-99.41 % less time of default solver time,168.9583333
103.1031,85.13935,18.76616,9,18.76616,27.33333,0.001889,36025721,cavity09,fair,fair,0.3173,-99.4,-99.4 % less time of default solver time,167.9724722
1306.423,4849.372,14.34569,2,13.1715,26179.48,0.002316,36564232,extr1b_A_24,fair,fair,0.38177,-99.39,-99.39 % less time of default solver time,164.8402418
16291.27,8141.743,11,5,11,173.3017,0.001115,29030070,viscoplastic2_C_5,fair,fair,0.17968,-99.38,-99.38 % less time of default solver time,161.1479821
2344.653,572.4558,8.68914,2,8.089644,32.01019,0.001063,37052868,jan99jac100sc,good,fair,0.1683,-99.37,-99.37 % less time of default solver time,158.3254939
157.7643,62.81284,18.42593,1,18.4186,33.32586,0.006738,36025721,cavity15,fair,fair,1.0658,-99.37,-99.37 % less time of default solver time,158.1775007
2154.625,16631.07,9.886057,7,9.886057,71.67773,0.000212,29030070,viscoplastic1_C_5,fair,fair,0.033076,-99.36,-99.36 % less time of default solver time,156.0188679
16291.27,814.2132,10,5,10,173.2792,0.001115,29030070,viscoplastic2_C_4,fair,fair,0.17054,-99.35,-99.35 % less time of default solver time,152.9506726
