lambda-max-by-magnitude-im,right-bandwidth,avgdistfromdiag,symmetry,n-dummy-rows,blocksize,max-nnzeros-per-row,diag-definite,avgnnzprow,lambda-max-by-magnitude-re,ellipse-cy,nnzup,ruhe75-bound,avg-diag-dist,nnz,lambda-max-by-im-part-im,left-bandwidth,norm1,sigma-min,upband,n-struct-unsymm,lambda-min-by-magnitude-im,diagonal-average,diagonal-dominance,dummy-rows,ritz-values-r,symmetry-snorm,symmetry-fanorm,symmetry-fsnorm,colours,lambda-max-by-im-part-re,col-variability,trace-abs,ritz-values-c,nnzeros,diag-zerostart,loband,positive-fraction,trace,min-nnzeros-per-row,diagonal-sign,row-variability,nrows,lambda-max-by-real-part-im,colour-offsets,n-colours,relsymm,diagonal-variance,departure,nnzlow,n-nonzero-diags,sigma-max,dummy-rows-kind,kappa,n-ritz-values,colour-set-sizes,sigma-diag-dist,symmetry-anorm,ellipse-ax,ellipse-ay,ellipse-cx,normF,normInf,lee95-bound,lambda-max-by-real-part-re,nnzdia,trace-asquared,solver,class,matrix_name,solver_time,default_time,Time Difference,Comparison,SpeedUp
0,100,8,0,0,99,9,1,8,148300.5,0,38612,20772.33,66.22222,87025,0,100,236637.6,115890.2,100,0,0,1763.144,-524.0801,0,0,0,0,0,0,148300.5,1.217124,17280570,0,87025,9801,100,1,17280570,4,2,1.362062,9801,0,0,8,0,6935.031,27877.67,38612,9,148357.1,0,1.559123,37,0,10920.05,0,26591.31,0,121709.2,747139,237161.7,0,148300.5,9801,0,36564232,good,t2d_q4_A_30,0.008433,0.00639,31.97,31.97 % more time of default solver time,0.75773746
0,100,8,0,0,99,9,1,8,21203.13,0,38612,1696.718,66.22222,87025,0,100,33713.19,16305.67,100,0,0,281.0425,-77.24861,0,0,0,0,0,0,21203.13,1.208104,2754498,0,87025,9801,100,1,2754498,4,2,1.349296,9801,0,0,8,0,1037.492,3945.856,38612,9,21210.63,0,1.451379,33,0,10920.05,0,3297.087,52.36234,17906.04,112253.4,33784.25,0,21203.13,9801,0,36564232,good,t2d_q9_A_21,0.008647,0.006548,32.06,32.06 % more time of default solver time,0.757256852
0,0,17,0,43,1,187,1,17,15.88845,0,0,1.689461,1011.535,88472,0,2130,26.7979,6.645767,0,0,0,15.68224,1.14953,0,0,0,0,0,0,15.88451,7.989364,79054.16,0,88472,5041,2130,1,79054.16,1,2,7.989364,5041,0,0,26,0,0.392967,365.4511,83431,1988,26.18907,1,2.957964,40,0,4447649,0,8.158712,4.17276,16.49394,1172.211,26.7979,0,15.8908,5041,0,59072883,good,SiH4,0.000366,0.000277,32.13,32.13 % more time of default solver time,0.756830601
0,100,8,0,0,99,9,1,8,8293.715,0,38612,609.8284,66.22222,87025,0,100,13238.71,6857.033,100,0,0,113.86,-38.3144,0,0,0,0,0,0,8293.715,1.274212,1115942,0,87025,9801,100,1,1115942,4,2,1.425323,9801,0,0,8,0,415.1602,1534.61,38612,9,8296.49,0,1.327588,31,0,10920.05,0,1023.255,0,7270.46,44983.41,13265.9,0,8293.715,9801,0,36564232,good,t2d_q4_A_11,0.008597,0.006502,32.22,32.22 % more time of default solver time,0.756310341
0,100,8,0,0,99,9,1,8,1155.51,0,38612,1016.811,66.22222,87025,0,100,1749.823,1016.832,100,0,0,66.86401,-0.218654,0,0,1749.932,114.362,12569.9,0,1155.51,0.964094,655334.2,0,87025,9801,100,1,655334.2,4,2,1.071613,9801,0,0,8,1,99.66275,161.7323,38612,9,1155.829,0,55436.77,18,0,10920.05,26.6392,577.7446,0,577.7654,12570.42,1750.042,161.7323,1155.51,9801,157989200,36564232,good,t2d_q9_A_26,0.008425,0.006361,32.45,32.45 % more time of default solver time,0.755014837
0,100,8,0,0,99,9,1,8,1155.51,0,38612,1016.811,66.22222,87025,0,100,1749.823,1016.832,100,0,0,66.86401,-0.218654,0,0,1749.932,114.362,12569.9,0,1155.51,0.964094,655334.2,0,87025,9801,100,1,655334.2,4,2,1.071613,9801,0,0,8,1,99.66275,161.7323,38612,9,1155.829,0,55436.77,18,0,10920.05,26.6392,577.7446,0,577.7654,12570.42,1750.042,161.7323,1155.51,9801,157989200,36564232,good,t2d_q9_A_26,0.008425,0.006361,32.45,32.45 % more time of default solver time,0.755014837
0,100,8,0,0,99,9,1,8,8664.901,0,38612,7216.334,66.22222,87025,0,100,13183.61,7216.408,100,0,0,321.5967,-11.9126,0,0,13189.57,899.0467,71485.18,0,8617.105,1.041706,3151970,0,87025,9801,100,1,3151970,4,2,1.258433,9801,0,0,8,1,602.7195,1271.444,38612,9,8668.283,0,117309.8,22,0,10920.05,260.353,4332.413,0,4332.487,71490.84,13195.52,1271.444,8664.901,9801,5109323000,36564232,good,t2d_q4_A_34,0.008252,0.006227,32.52,32.52 % more time of default solver time,0.754604944
0,100,8,0,0,99,9,1,8,8664.901,0,38612,7216.334,66.22222,87025,0,100,13183.61,7216.408,100,0,0,321.5967,-11.9126,0,0,13189.57,899.0467,71485.18,0,8617.105,1.041706,3151970,0,87025,9801,100,1,3151970,4,2,1.258433,9801,0,0,8,1,602.7195,1271.444,38612,9,8668.283,0,117309.8,22,0,10920.05,260.353,4332.413,0,4332.487,71490.84,13195.52,1271.444,8664.901,9801,5109323000,36564232,good,t2d_q4_A_34,0.008252,0.006227,32.52,32.52 % more time of default solver time,0.754604944
0,100,8,0,0,99,9,1,8,1767.46,0,38612,1518.747,66.22222,87025,0,100,2710.358,1518.768,100,0,0,70.01528,-3.930967,0,0,2712.319,192.1912,14375.95,0,1754.239,0.968866,686219.8,0,87025,9801,100,1,686219.8,4,2,1.071601,9801,0,0,8,1,118.2158,271.7994,38612,9,1768.191,0,84801.77,34,0,10920.05,61.55651,883.7198,0,883.7407,14377.24,2714.281,271.7994,1767.46,9801,206631100,36564232,good,t2d_q9_A_24,0.008425,0.006349,32.7,32.7 % more time of default solver time,0.753590504
0,100,8,0,0,99,9,1,8,56267.25,0,38612,46676.02,66.22222,87025,0,100,84152.5,46676.33,100,0,0,1666.789,-0.077602,0,0,84152.54,5945.661,411692.4,0,56267.25,1.096194,16336200,0,87025,9801,100,1,16336200,4,2,1.393384,9801,0,0,8,1,3565.913,8408.434,38612,9,56316.53,0,179230.8,30,0,10920.05,2002.06,28133.47,0,28133.78,411735.3,84152.58,8408.434,56267.25,9801,1.69E+11,36564232,good,t2d_q4_A_45,0.008216,0.006173,33.1,33.1 % more time of default solver time,0.751338851
0,100,8,0,0,99,9,1,8,1508.971,0,38612,1048.525,66.22222,87025,0,100,1860.857,1048.546,100,0,0,67.3503,0,0,0,1839.3,121.2397,12836.69,0,1508.971,1.04785,660100.3,0,87025,9801,100,1,660100.3,4,2,1.071613,9801,0,0,8,1,102.3035,171.4583,38612,9,1509.384,0,72393.59,26,0,10920.05,26.6713,754.4753,0,754.4961,12837.26,1817.743,171.4589,1508.971,9801,164766000,36564232,good,t2d_q9_A_28,0.008434,0.006336,33.11,33.11 % more time of default solver time,0.751244961
0,100,8,0,0,99,9,1,8,1248.136,0,38612,1087.376,66.22222,87025,0,100,1895.947,1087.397,100,0,0,67.16301,-1.584734,0,0,1896.739,124.0106,12752.71,0,1242.568,0.964094,658264.6,0,87025,9801,100,1,658264.6,4,2,1.071613,9801,0,0,8,1,101.5841,175.3775,38612,9,1248.471,0,59879.56,18,0,10920.05,31.14339,624.0574,0,624.0783,12753.31,1897.531,175.3775,1248.136,9801,162616200,36564232,good,t2d_q9_A_25,0.00844,0.00634,33.12,33.12 % more time of default solver time,0.751184834
0,100,8,0,0,99,9,1,8,23908.46,0,38612,19468.35,66.22222,87025,0,100,37362.49,19468.43,100,0,0,440.545,-71.99191,0,0,0,0,0,0,23804.35,1.044205,4317782,0,87025,9801,100,1,4317782,4,2,1.258102,9801,0,0,8,0,1234.182,4256.155,38612,9,23926.11,0,321109.2,40,0,10920.05,0,11954.19,52.47312,11954.27,136866.1,37434.49,0,23908.46,9801,0,36564232,good,t2d_q9_A_32,0.008246,0.006191,33.19,33.19 % more time of default solver time,0.750788261
0,100,8,0,0,99,9,1,8,1152.13,0,38612,948.8753,66.22222,87025,0,100,1743.923,948.8962,100,0,0,66.85659,-0.001237,0,0,0,0,0,0,1152.13,0.964094,655261.4,0,87025,9801,100,1,655261.4,4,2,1.071613,9801,0,0,8,0,99.6103,161.2753,38612,9,1152.457,0,55273.51,25,0,10920.05,0,576.0546,0,576.0755,12565.5,1743.924,0,1152.13,9801,0,36564232,good,t2d_q9_A_27,0.008449,0.006326,33.56,33.56 % more time of default solver time,0.74872766
0,100,8,0,0,99,9,1,8,56403.24,0,38612,46839.73,66.22222,87025,0,100,84463.15,46840.05,100,0,0,1667.223,-12.88893,0,0,84469.6,5965.771,412077.7,0,56403.24,1.096194,16340450,0,87025,9801,100,1,16340450,4,2,1.393384,9801,0,0,8,1,3569.828,8436.874,38612,9,56450.71,0,179674.6,30,0,10920.05,1997.879,28201.46,0,28201.78,412120.8,84476.04,8436.874,56403.24,9801,1.70E+11,36564232,good,t2d_q9_A_44,0.008235,0.006147,33.97,33.97 % more time of default solver time,0.746448087
0,0,7,0,6892,1,51,0,7,0.032501,0,0,306.7337,10023.11,93829,0,13205,369568.3,306.7346,0,80623,0,122.0514,-1857,0,0,367670.4,378.148,558499.5,0,0.039366,9.367503,1611811,0,93829,13206,13205,0.965517,1611811,1,0,9.80618,13206,0,0,2,0.140745,4858.476,534.7821,80623,6352,365772.6,1,391321400,58,0,405261900,1897.867,182886.3,0,182886.3,558499.6,365772.6,534.7821,365772.6,13206,3.12E+11,36564232,good,c-45,0.000478,0.000356,34.27,34.27 % more time of default solver time,0.744769874
0,100,8,0,0,99,9,1,8,60418.4,0,38612,49994.99,66.22222,87025,0,100,91833.2,49995.3,100,0,0,1683.587,-90.24792,0,0,91878.33,6504.338,424640,0,60147.19,1.096194,16500840,0,87025,9801,100,1,16500840,4,2,1.393384,9801,0,0,8,1,3695.628,9198.523,38612,9,60449.83,0,192461.4,26,0,10920.05,2094.053,30209.04,0,30209.36,424689.8,91923.45,9198.523,60418.4,9801,1.80E+11,36564232,good,t2d_q9_A_43,0.008228,0.006103,34.82,34.82 % more time of default solver time,0.741735537
0,900,6,0,0,25230,7,1,6,0.088271,0,75564,0.120628,621.3043,177196,0,900,0.172714,0.120687,900,0,0,0.028262,-0.118776,0,0,0.166936,1.462161,5.477362,0,0.088271,10.49759,736.7234,0,177196,26068,900,1,736.7234,4,2,10.49759,26068,0,0,6,1,0.008442,2.067809,75564,23,0.130149,0,1474.289,20,0,932298.8,0.077726,0.044107,0.004261,0.044164,5.669163,0.161158,2.067809,0.088271,26068,27.86357,69654763,good,wang4,0.024974,0.018522,34.83,34.83 % more time of default solver time,0.741651317
